answer,question,is_labeled,question_similaries
"Căng cơ xảy ra với tất cả với giới nam và giới nữ. Khi chúng ta không khởi động trước khi tập hoặc làm một việc gì vận động đến chân tay thì hầu hết đều bị căng cơ.

Căng cơ xảy ra với tất cả mọi lứa tuổi.","Căng cơ xảy ra với tất cả với giới nam và giới nữ. Khi chúng ta không khởi động trước khi tập hoặc làm một việc gì vận động đến chân tay thì hầu hết đều bị căng cơ.

Căng cơ xảy ra với tất cả mọi lứa tuổi.",0,[]
"Chế độ sinh hoạt tốt có thể giúp ngăn ngừa diễn tiến của căng cơ:

Đừng ngồi yên một chỗ quá lâu: hãy thường xuyên đi lại, nghỉ giải lao và nên thay đổi tư thế, nên dùng loại ghế thích hợp cho công việc hoặc phù hợp với tư thế ngồi của lưng, có thể kê thêm gối phía sau để dựa cho thoải mái. Và hãy ngồi ở tư thế sao cho đầu gối ngang bằng với mức hông.

Nâng vật nặng một cách cẩn thận: hãy giữ lưng thẳng, co đầu gối và từ từ nâng chân. Giữ vật nặng sát cơ thể và không được vừa nâng vừa xoay hay ném vật nặng cùng một lúc.

Hãy lưu ý những nơi hay vị trí dễ gây té ngã ví dụ như cầu thang, bề mặt trơn trợt và nên giữ sàn nhà được gọn gàng, sạch sẽ.

Tránh tăng cân hay béo phì.

Mang giày thích hợp.

Tập thể dục thường xuyên có thể giúp cơ được săn chắc và khỏe, nhưng quan trọng hơn hết là cần tập đúng cách và đúng kỹ thuật để tránh bị căng giãn cơ quá mức. Luôn luôn khởi động cơ thể trước khi bước vào tập luyện thể lực. Tương tự, sau khi tập xong cũng nên thư giãn cơ và hoạt động nhẹ để ngăn ngừa cứng cơ. Nếu mới bắt đầu tập thể dục thì hãy bắt đầu chậm và từ từ nâng dần mức độ tập.

Việc hiểu được giới hạn của cơ thể là rất quan trọng. Nếu có vật hay việc gì cảm thấy quá sức với cơ thể thì hãy dừng lại ngay lập tức.

Khi bị chấn thương, bệnh nhân không được chườm nóng hoặc dùng dầu và rượu xoa bóp. Vì chườm nóng hoặc xoa bóp lại khiến các dây chằng bị xơ chai, mất đi độ đàn hồi. Chúng sẽ trở nên yếu hơn và dễ chấn thương trở lại khi có những cử động hơi mạnh.

Thông thường, nếu tổn thương nhẹ, bệnh nhân sẽ hoàn toàn phục hồi sau khi điều trị được 2-3 ngày. Lúc này, người bệnh có thể tập luyện nhẹ nhàng (khoảng 50% sức), và tăng từ từ để cơ thể dễ thích nghi. Nếu là chấn thương nặng hoặc đã qua sơ cứu mà hoạt động vẫn còn khó khăn, cơn đau kéo dài hơn 2 tuần, bệnh nhân nên đến khám ở các bệnh viện chuyên khoa để được điều trị càng sớm càng tốt.",Phòng ngừa bệnh Căng cơ quá mức,0,[]
"Bệnh lí tim bẩm sinh là những bệnh lí tim mạch không hiếm gặp nhưng tương đối phức tạp và vẫn còn nhiều gánh nặng và thách thức với y học. Một trong những bệnh lí tim bẩm sinh hay gặp nhất và tương đối đơn giản là còn ống động mạch. Vậy còn ống động mạch là bệnh gì?

Ống động mạch là một cấu trúc bẩm sinh nối thân động mạch phổi và động mạch chủ xuống. Vị trí nối ở cách chỗ xuất phát của động mạch dưới đòn trái 5-10mm.  Trong thời kì bào thai, phổi chưa hoạt động, sức cản phổi cao, máu từ thất phải vào hệ tuần hoàn phổi ít, chủ yếu qua ống động mạch vào động mạch chủ. Ống động mạch sẽ đóng chức năng trong khoảng 10-15 giờ sau khi sinh và đóng về mặt giải phẫu khi trẻ 2-3 tuần tuổi. Có nhiều yếu tố ảnh hưởng đến việc đóng ống động mạch. Nếu ống động mạch không được đóng trong thời kì này sẽ gây ra tật còn ống động mạch.",Tổng quan bệnh Còn ống động mạch,0,[]
"Sau khi sinh bão hòa oxy trong tuần hoàn hệ thống tăng lên là yếu tố mạnh nhất kích thích co các cơ trơn của ống động mạch, gây ra đóng ống. Trẻ sinh thiếu tháng có đáp ứng co cơ trơn của ống động mạch với oxy kém hơn trẻ sinh đủ tháng. Như vậy trẻ sinh thiếu tháng dễ có nguy cơ còn ống động mạch. Ngoài ra những trẻ suy hô hấp sơ sinh cũng làm ống động mạch khó đóng.
	
	
	Một yếu tố khác cũng ảnh hưởng đến sự đóng ống động mạch là Prostaglandin E2 (PGE2). Sau sinh Prostaglandin E2 giảm đi trong máu (do trẻ được tách ra khỏi rau thai - nguồn chứa nhiều PGE2 và tăng dòng máu đến phổi làm tăng thải trừ PGE2 qua phổi). PGE2 giảm đi làm ống động mạch co và đóng lại. Nhiều bệnh lí phổi ở trẻ sơ sinh làm giảm thải trừ PGE2 làm tăng nguy cơ còn ống động mạch.",Nguyên nhân bệnh Còn ống động mạch,0,[]
"Ở mỗi lứa tuổi, triệu chứng của còn ống động mạch sẽ khác nhau
	
	
	Từ 3-6 tuần tuổi trẻ có thể biểu hiện thở nhanh, vã mồ hôi, khó khăn khi ăn, ăn kém, giảm cân
	
	
	Trẻ hay bị ho khan, viêm đường hô hấp dưới, viêm phổi
	
	
	Nếu ống động mạch nhỏ, có thể trẻ sẽ không biểu hiện triệu chứng cho tới lúc lớn, chỉ tình cơ phát hiện được khi có tiếng thổi ở vùng tim
	
	
	Người trưởng thành còn ống động mạch, thường đi khám vì triệu chứng của suy tim (khó thở khi gắng sức, có cơn khó thở về đêm..), rối loạn nhịp tim
	
	
	Triệu chứng tím (xuất hiện ở chi dưới) gặp khi shunt đã đảo chiều, dòng máu không còn từ động mạch chủ sang động mạch phổi qua ống động mạch nữa mà ngược lại đi từ động mạch phổi sang động mạch chủ.",Triệu chứng bệnh Còn ống động mạch,0,[]
"Trẻ sinh non tháng
	
	
	Giới nữ: tỉ lệ trẻ nữ mắc bệnh cao hơn trẻ nam 2 lần
	
	
	Tiền sử gia đình có người mắc bệnh tim bẩm sinh
	
	
	Trẻ sinh ra mắc các bệnh di truyền: hội chứng Down, hội chứng Noonan, hội chứng Cri-du-chat… có tỉ lệ còn ống động mạch cao hơn
	
	
	Mẹ bị nhiễm Rubella trong khi có thai
	
	
	Sinh nở ở vùng cao: trẻ sinh ra ở vùng cao có nguy cơ còn ống động mạch cao hơn","Trẻ sinh non tháng
	
	
	Giới nữ: tỉ lệ trẻ nữ mắc bệnh cao hơn trẻ nam 2 lần
	
	
	Tiền sử gia đình có người mắc bệnh tim bẩm sinh
	
	
	Trẻ sinh ra mắc các bệnh di truyền: hội chứng Down, hội chứng Noonan, hội chứng Cri-du-chat… có tỉ lệ còn ống động mạch cao hơn
	
	
	Mẹ bị nhiễm Rubella trong khi có thai
	
	
	Sinh nở ở vùng cao: trẻ sinh ra ở vùng cao có nguy cơ còn ống động mạch cao hơn",0,[]
"Chấn thương dây chằng chéo sau (Posterior cruciate ligament) xảy ra ít thường xuyên hơn so với chấn thương dây chằng chéo trước (Anterior cruciate ligament). Dây chằng chéo sau và dây chằng chéo trước kết nối xương đùi với xương chày, nếu một trong hai dây chằng bị rách sẽ gây đau, sưng và dáng đi bất thường.

Dây chằng là những mô liên kết sợi kết nối xương này với xương khác. Dây chằng cruciate phía trước nối xương đùi với xương chày. Dây chằng chéo trước và sau tạo thành chữ ""X"" ở giữa đầu gối.

Mặc dù chấn thương dây chằng chéo sau thường gây ra ít đau, tàn tật và cảm giác khớp gối bị lỏng giống như bị rời ra hơn so với rách dây chằng chéo trước, nhưng nó vẫn có thể điều trị trong vài tuần hoặc vài tháng.",Tổng quan bệnh Chấn thương dây chằng chéo sau,0,[]
"Do dây chằng chéo sau bị rách khi bị lực tác động từ trước ra sau, đẩy rất mạnh cẳng chân về phía sau khiến dây chằng chéo sau bị đứt, thường gặp trong các trường hợp sau:


	
	Tai nạn giao thông, xảy ra khi đầu gối cong của tài xế hoặc hành khách đập vào bảng điều khiển hoặc ghế phía trước, đẩy vào xương chày xuống dưới đầu gối và khiến dây chằng chéo sau bị rách.
	
	
	Thể thao. Các vận động viên trong các môn thể thao như bóng đá và bóng đá có thể đứt dây chằng chéo sau khi họ ngã trên đầu gối gập xuống so với bàn chân. Xương chày chạm xuống đất trước và di chuyển về phía sau.",Nguyên nhân bệnh Chấn thương dây chằng chéo sau,0,[]
"Các triệu chứng của chấn thương dây chằng chéo sau có thể gặp như sau:


	
	Mức độ đau nhẹ đến vừa ở đầu gối có thể khiến người bệnh phải đi khập khiễng hoặc đi lại khó khăn.
	
	
	Sưng khớp gối xảy ra sớm trong vòng vài giờ sau khi chấn thương.
	
	
	Cảm giác khớp gối bị lỏng giống như bị rời ra.
	


Sau khi bị chấn thương, nếu không có tổn thương liên quan đến các bộ phận khác của đầu gối thì các triệu chứng của chấn thương dây chằng chéo sau có thể nhẹ đến mức mà người bệnh có thể không nhận thấy bất kỳ thay đổi gì. Theo thời gian, sẽ xuất hiện các cơn đau có thể trở nên nặng hơn và đầu gối có thể cảm thấy bị lỏng lẻo. Nếu các bộ phận khác của đầu gối cũng bị thương, thì các triệu chứng của chấn thương dây dây chằng chéo sau có thể sẽ nghiêm trọng hơn.

Về biến chứng của đứt dây chằng chéo sau

Trong nhiều trường hợp, các bộ phận khác bao gồm cả dây chằng hoặc sụn cũng bị tổn thương khi người bệnh làm tổn thương dây chằng chéo sau. Tùy thuộc vào số lượng bộ phận bị hư hại, người bệnh có thể bị đau đầu gối rất lâu và lỏng khớp. Bên cạnh đó, người bệnh cũng có nguy cơ cao bị viêm khớp ở đầu gối.",Triệu chứng bệnh Chấn thương dây chằng chéo sau,0,[]
Bệnh đứt dây chằng chéo sau không lây truyền từ người bệnh sang người khoẻ mạnh.,Đường lây truyền bệnh Chấn thương dây chằng chéo sau,0,[]
Bị tai nạn giao thông và tham gia các môn thể thao như bóng đá và bóng đá là những yếu tố nguy cơ phổ biến nhất đối với chấn thương đứt dây chằng chéo sau.,Bị tai nạn giao thông và tham gia các môn thể thao như bóng đá và bóng đá là những yếu tố nguy cơ phổ biến nhất đối với chấn thương đứt dây chằng chéo sau.,0,[]
"Hỏi bệnh sử và khám thực thể.


	Chụp X-quang có thể được thực hiện để loại trừ trường hợp gãy xương.
	Chụp cộng hưởng từ (MRI) có thể được chỉ định để xác định trường hợp rách cơ, tổn thương dây chằng hoặc gân tuy nhiên là không cần thiết trong nhiều trường hợp vì các chẩn đoán có thể khá rõ ràng trên lâm sàng.",Các biện pháp chẩn đoán bệnh Căng cơ quá mức,0,[]
"Khi bị căng cơ chân, căng cơ tay nên dừng ngay lao động, tập luyện, sau đó cần chườm lạnh. Vì chườm lạnh rất hữu hiệu bị chấn thương cấp tính. Chườm lạnh cũng làm giảm lượng máu lưu thông về khu vực được chườm lạnh, giúp giảm sưng tấy quanh chấn thương.

Khi chúng ta đá bóng, cách chữa  căng cơ khi đá bóng là chườm lạnh dùng khăn bọc đá cho mát hoặc dùng túi đựng đá (tránh lạnh trực tiếp) để chườm lạnh ngay tại chỗ 10 - 15 phút, mỗi lần cách nhau khoảng 1 giờ.  Có thể lặp lại nhiều lần trong ngày. 

Có thể chườm lạnh trong 1 - 3 ngày đầu sau khi bị đau. Không nên chườm một lần quá lâu. Tuy nhiên, không sử dụng chườm lạnh nếu tuần hoàn  kém hoặc bị trầy da. Cần dừng các hoạt động thể thao và khi tập lại cần điều chỉnh thể lực, giảm bớt khối lượng tập hoặc chọn một thể thức tập luyện khác. Lưu ý, không được chườm nóng hoặc dùng dầu và rượu xoa bóp. Vì chườm nóng hoặc xoa bóp lại khiến các dây chằng bị xơ chai, mất đi độ đàn hồi. Thông thường, nếu tổn thương nhẹ, bệnh nhân sẽ hoàn toàn phục hồi sau 2 - 3 ngày. Nếu là chấn thương nặng hoặc đã qua sơ cứu mà hoạt động vẫn còn khó khăn, cơn đau kéo dài, cần đến khám chuyên khoa xương khớp để được điều trị.

 

Xem thêm:


	Ứng dụng của huyết tương giàu tiểu cầu PRP
	Gói điều trị bệnh cơ xương khớp bằng huyết tương giàu tiểu cầu
	Tập đi, đá bóng sau gãy xương mác: Những điều cần biết
	4 nhóm chấn thương thể thao thường gặp nhất",Các biện pháp điều trị bệnh Căng cơ quá mức,0,[]
"Không có biện pháp nào có thể chắc chắn phòng ngừa bệnh, tuy nhiên một thai kì khỏe mạnh có thể  hạn chế được phần nào nguy cơ mắc bệnh:


	
	Bổ sung đầy đủ vitamin, đặc biệt axit folic
	
	
	Tiêm phòng đầy đủ trước khi có thai 3 tháng
	
	
	Tránh tiếp xúc với các nguồn bệnh lây nhiễm
	
	
	Tập thể dục đều đặn
	
	
	Kiểm soát đường huyết: đái tháo đường thai kì có thể gây nhiều ảnh hưởng đến thai nhi",Phòng ngừa bệnh Còn ống động mạch,0,[]
"Siêu âm tim: là biện pháp đơn giản, dễ thực hiện và có độ chính xác cao. Trên siêu âm có thể xác định được kích thước ống, chiều shunt, đo chức năng các buồng tim, áp lực động mạch phổi ước tính để có quyết định điều trị
	
	
	Điện tâm đồ: có thể thấy tăng gánh thất trái, thất phải hoặc cả hai thất
	
	
	Chụp X-quang ngực: không thể chẩn đoán xác định bằng X-quang ngực, tuy nhiên có thể xác định các dấu hiệu gián tiếp như bóng tim to (suy tim), cung động mạch phổi nổi, nhĩ trái to trên phim",Các biện pháp chẩn đoán bệnh Còn ống động mạch,0,[]
"Điều trị thuốc: đối với trẻ sơ sinh thiếu tháng, các thuốc giảm đau chống viêm không steroid (NSAID) có thể dùng để đóng ống động mạch (Ibuprofen, Indomethacin). NSAID không có tác dụng với trẻ đủ tháng và người lớn
	
	
	Đối với trẻ sinh đủ tháng, trẻ em cân nặng &lt;6kg: nếu không có triệu chứng, có thể tiếp tục trì hoãn can thiệp đến khi &gt;6kg. Nếu các triệu chứng suy tim không kiểm soát được bằng thuốc, có thể phẫu thuật trong những trường hợp cụ thể
	
	
	Đối với trẻ &gt;6kg: khi ống có chỉ định can thiệp, can thiệp bít ống động mạch bằng dụng cụ qua da được ưu tiên hơn phẫu thuật
	
	
	Đối với người lớn: can thiệp bít ống động mạch được đặt ra khi có dấu hiệu quá tải thể tích thất trái. Bác sĩ sẽ dựa vào các thông số áp lực mạch phổi, sức cản phổi để quyết định có can thiệp hay không. Đối với những ống động mạch nhỏ, không triệu chứng thì không cần phải can thiệp. Chống chỉ định can thiệp khi có hội chứng Eisenmenger (shunt đã đảo chiều).
	


Xem thêm:


	
	Hở van tim 2 lá là bệnh gì? Nguyên nhân, triệu chứng, cách phát hiện
	
	
	Rối loạn nhịp tim được chẩn đoán như thế nào?
	
	
	Bệnh cơ tim thiếu máu cục bộ nên ăn gì?",Các biện pháp điều trị bệnh Còn ống động mạch,0,[]
"Khi tham gia thể theo mang đồ bảo hộ thích hợp như khi đá bóng mang giày…
	
	
	Khởi động kỹ trước khi tham gia thể thao.
	
	
	Một số bài tập giúp tăng cường cơ chân và phòng ngừa chấn thương.
	
	
	Kéo dãn khớp gối  trước và sau khi tập để giúp ngăn ngừa chấn thương đầu gối.
	
	
	Thực hiện chế độ ăn hợp lý như bổ sung protein, canxi và vitamin D để duy trì sức mạnh của cơ xương khớp và dây chằng.",Phòng ngừa bệnh Chấn thương dây chằng chéo sau,0,[]
"Để phát hiện bệnh đứt dây chằng chéo sau, bác sĩ sẽ khám kỹ lưỡng các trường hợp bị chấn thương và thực hiện một số bài kiểm tra như kéo chân ra sau hay dấu hiệu cẳng chân bị võng ra sau, ấn vào đầu gối để xem gối có lỏng lẻo hay có dịch trong ổ khớp hay không, di chuyển đầu gối, chân và bàn chân theo nhiều hướng khác nhau, yêu cầu người bệnh thực hiện đứng và đi lại. Bác sĩ sẽ so sánh ở cả hai chân để phát hiện chuyển động bất thường nào của đầu gối và xương chày.

Trong một số trường hợp, bác sĩ có thể chỉ định một hoặc nhiều chẩn đoán hình ảnh sau:


	
	Chụp X. Trong khi chụp X-quang không thể phát hiện tổn thương dây chằng nhưng có thể phát hiện ra tình trạng gãy xương. Những người bị chấn thương dây chằng chéo sau đôi khi bị gãy do một mẩu xương nhỏ gắn với dây chằng.
	
	
	Chụp MRI. Kỹ thuật này không đau này sử dụng sóng radio và từ trường mạnh để tạo ra hình ảnh máy tính về các mô mềm của cơ thể người bệnh. Chụp MRI có thể thấy rõ vết rách dây chằng chéo sau và xác định xem dây chằng đầu gối hoặc sụn khác có bị tổn thương hay không.
	
	
	Nội soi ổ khớp. Nếu không rõ chấn thương đầu gối của người bệnh rộng đến mức độ như thế nào, bác sĩ có thể sử dụng một kỹ thuật phẫu thuật gọi là nội soi ổ khớp để nhìn trực tiếp vào bên trong ổ khớp gối. Một máy quay video nhỏ được đưa vào khớp gối thông qua một vết mổ nhỏ, bác sĩ sẽ xem hình ảnh bên trong khớp trên màn hình máy tính hoặc màn hình tivi.",Các biện pháp chẩn đoán bệnh Chấn thương dây chằng chéo sau,0,[]
"Cách chữa chấn thương đứt dây chằng chéo sau tùy thuộc vào mức độ tổn thương và trong hầu hết các trường hợp đều không cần phải phẫu thuật.

Thuốc

Thuốc giảm đau không kê đơn, chẳng hạn như ibuprofen hoặc naproxen natri có thể giúp giảm đau và giảm sưng.

Vật lý trị liệu

Kỹ thuật viên vật lý trị liệu sẽ hướng dẫn người bệnh các bài tập giúp làm cho đầu gối khỏe hơn và cải thiện chức năng và sự ổn định. Người bệnh cũng có thể cần được nẹp đầu gối hoặc sử dụng nạng trong quá trình phục hồi.

Phẫu thuật

Nếu chấn thương ở mức độ nghiêm trọng, đặc biệt là nếu kết hợp với dây chằng đầu gối bị rách, tổn thương sụn hoặc gãy xương, người bệnh có thể cần phải phẫu thuật để tái tạo lại dây chằng. Phẫu thuật cũng có thể được xem xét nếu người bệnh có tình trạng lỏng khớp đầu gối mặc dù đã được phục hồi chức năng. Phẫu thuật thường được thực hiện bằng phương pháp nội soi.

Tại Vinmec, kỹ thuật phẫu thuật điều trị chấn thương dây chằng chéo khớp gối đã được triển khai tại nhiều bệnh viện Vinmec trên cả nước với ưu điểm vượt trội. Ngoài ra, với các chấn thương thể thao, Vinmec còn ứng dụng liệu pháp huyết tương giàu tiểu cầu giúp các chấn thương này hồi phục nhanh nhất.

Chế độ chăm sóc


	
	Nghỉ ngơi. Để tránh đầu gối bị thương và bảo vệ dây chằng và các tổn thương khác không bị nặng thêm. Người bệnh được khuyến cáo nên sử dụng nạng.
	
	
	Chườm túi nước đá vào đầu gối trong vòng từ 20 đến 30 phút, sau đó ba đến bốn giờ tiếp tục chườm trong hai đến ba ngày.
	
	
	Quấn băng thun quanh đầu gối bị chấn thương.
	
	
	Khi người bệnh nằm xuống thì nên đặt một chiếc gối dưới đầu gối bị chấn thương để giúp làm giảm sưng.
	


Xem thêm:


	Chấn thương thể thao: Các loại chấn thương thường gặp và phương pháp điều trị
	4 nhóm chấn thương thể thao thường gặp nhất
	Điều trị đau bằng huyết tương giàu tiểu cầu (PRP)
	Có những kỹ thuật nào để tái tạo dây chằng chéo sau chấn thương gối
	Đứt dây chằng gối do chấn thương: Khi nào nên phẫu thuật?
	Bị đứt dây chằng chéo khớp gối bao lâu có thể chơi thể thao trở lại?
	Đứt dây chằng chéo khớp gối dễ gặp khi chơi thể thao",Các biện pháp điều trị bệnh Chấn thương dây chằng chéo sau,0,[]
"Bệnh Crohn là bệnh viêm đường ruột với các triệu chứng đau bụng, tiêu chảy nghiêm trọng, mệt mỏi, giảm cân và suy dinh dưỡng. Tình trạng viêm do bệnh Crohn gây ra thường lan sâu vào các lớp mô ruột dẫn tới vừa đau đớn và vừa suy nhược, và đôi khi có thể dẫn đến các biến chứng đe dọa tính mạng.

Mặc dù không có cách chữa trị hoàn toàn căn bệnh Crohn nhưng các biện pháp chăm sóc và điều trị có thể làm giảm đáng kể các dấu hiệu và triệu chứng của bệnh và thậm chí mang lại sự thuyên giảm lâu dài.",Tổng quan bệnh Crohn,0,[]
"Hiện tại, nguyên nhân chính xác của bệnh Crohn vẫn chưa được biết. Trước đây, người ta nghi ngờ do chế độ ăn kiêng và tình trạng căng thẳng dẫn đến bệnh, nhưng giờ đây các bác sĩ cho biết rằng những yếu tố này làm nặng thêm tình trạng nhưng không phải là nguyên nhân dẫn đến bệnh Crohn. Một số yếu tố như di truyền và có vấn đề về hệ thống miễn dịch đóng vai trò nhất định trong sự phát triển của bệnh Crohn.


	
	Hệ thống miễn dịch. Giả thuyết cho rằng do một số loại virus hoặc vi khuẩn kích hoạt bệnh Crohn. Khi hệ thống miễn dịch của người bệnh cố gắng chống lại vi sinh vật xâm nhập thì xảy ra phản ứng miễn dịch bất thường, khiến hệ thống miễn dịch nhầm lẫn không chỉ tấn công vi sinh vật xâm nhập mà tấn công luôn các tế bào trong đường tiêu hóa.
	
	
	Di truyền. Bệnh Crohn là phổ biến ở những người có thành viên có người nhà mắc bệnh, vì vậy gen có thể đóng vai trò nhất định khiến cho các thế hệ sau có khả năng dễ mắc bệnh hơn gia đình khác.",Nguyên nhân bệnh Crohn,0,[]
"Crohn là bệnh viêm mạn tính mô hạt của đường ống tiêu hóa, nhưng chủ yếu ở đoạn cuối ruột non, tuy nhiên có thể gặp ở tất cả các vị trí khác của đường ống tiêu hóa. Triệu chứng của bệnh Crohn có thể từ nhẹ đến nặng và phát triển từ từ, nhưng đôi khi sẽ xuất hiện đột ngột, không có dấu hiệu báo trước. Người mắc bệnh có thể có những khoảng thời gian không có dấu hiệu hoặc triệu chứng của bệnh khiến họ nghĩ tình trạng bệnh Crohn đã thuyên giảm.

Khi bệnh ở thể hoạt động có các triệu chứng điển hình như sau:


	
	Tiêu chảy
	
	
	Sốt
	
	
	Mệt mỏi
	
	
	Đau bụng và chuột rút
	
	
	Có máu trong phân do có bệnh Crohn đại tràng
	
	
	Loét miệng
	
	
	Giảm thèm ăn và giảm cân
	
	
	Đau gần hoặc xung quanh hậu môn
	


Những người bị bệnh Crohn nặng sẽ có một số triệu chứng khác như:


	
	Viêm da, mắt và khớp
	
	
	Viêm gan hoặc viêm đường ống mật
	
	
	Trẻ chậm lớn hoặc chậm phát triển các đặc tính sinh dục ở tuổi dậy thì
	


Gặp bác sĩ nếu người bệnh có những thay đổi liên tục trong thói quen đại tiện hoặc có bất kỳ triệu chứng nào của bệnh Crohn như:


	
	Đau bụng
	
	
	Có máu trong phân
	
	
	Tiêu chảy liên tục mà không đáp ứng với các loại thuốc không kê đơn
	
	
	Sốt không rõ nguyên nhân kéo dài từ một hoặc hai ngày
	
	
	Giảm cân không rõ nguyên nhân
	


Biến chứng bệnh Crohn có thể như sau:


	
	Tắc ruột. Bệnh Crohn ảnh hưởng đến độ dày của thành ruột. Theo thời gian, các bộ phận của ruột có thể bị sẹo và hẹp lại, dẫn tới chặn dòng di chuyển của thức ăn đang được tiêu hóa và hấp thu trong đường ống tiêu hóa. Dẫn đến hệ quả là người bệnh có thể phải phẫu thuật để loại bỏ phần ruột làm tắc đường ống tiêu hóa.
	
	
	Loét. Viêm mãn tính có thể dẫn đến vết loét bất cứ nơi nào trong đường tiêu hóa, bao gồm cả miệng và hậu môn.
	
	
	Lỗ rò. Lỗ rò gần hoặc xung quanh khu vực hậu môn là loại phổ biến nhất.
	
	
	Nứt hậu môn.
	
	
	Suy dinh dưỡng. Tiêu chảy, đau bụng và chuột rút có thể khiến người bệnh kém ăn hoặc ruột không hấp thụ đủ chất dinh dưỡng cho người bệnh dẫn tới triệu chứng phổ biến là  thiếu máu do thiếu sắt hoặc thiếu vitamin B-12.
	
	
	Ung thư ruột kết. Có bệnh Crohn ảnh hưởng đến đại tràng làm tăng nguy cơ ung thư ruột kết. Các chuyên gia khuyến cáo nên sàng lọc ung thư đại tràng cho những người không mắc bệnh Crohn nên nội soi đại tràng cứ sau 10 năm bắt đầu ở tuổi 50.
	
	
	Thiếu máu, rối loạn dưỡng da, loãng xương, viêm khớp và bệnh túi mật hoặc gan.
	
	
	Một số loại thuốc điều trị bệnh Crohn bằng cách ngăn chặn các chức năng của hệ thống miễn dịch có liên quan đến nguy cơ phát triển ung thư nhỏ như ung thư hạch và ung thư da.",Triệu chứng bệnh Crohn,0,[]
Bệnh Crohn không lây truyền từ người bệnh sang người khỏe mạnh.,Đường lây truyền bệnh Crohn,0,[]
"Các yếu tố làm tăng nguy cơ mắc bệnh Crohn bao gồm:


	
	Tuổi tác. Bệnh Crohn có thể xảy ra ở mọi lứa tuổi, nhưng độ tuổi có  khả năng mắc bệnh cao nhất là khoảng 30 tuổi.
	
	
	Chủng tộc. Mặc dù bệnh Crohn có thể ảnh hưởng đến bất kỳ nhóm chủng tộc nào, nhưng người ta thấy rằng người da trắng và người gốc Đông Âu (Ashkenazi) có nguy cơ mắc bệnh cao nhất. Tuy nhiên, hiện nay, tỷ lệ mắc bệnh Crohn đang gia tăng ở những người da đen sống ở Bắc Mỹ và Vương quốc Anh.
	
	
	Tiền sử gia đình. Có đến 1/5 người mắc bệnh Crohn có thành viên gia đình mắc bệnh này.
	
	
	Hút thuốc lá. Hút thuốc lá là yếu tố nguy cơ có thể kiểm soát và quan trọng nhất để phát triển bệnh Crohn. Hút thuốc cũng khiến bệnh nặng hơn và nguy cơ người bệnh phải phẫu thuật cao hơn.
	
	
	Thuốc chống viêm không steroid.
	
	
	Nếu người bệnh sống ở khu vực thành thị hoặc công nghiệp, có nhiều khả năng sẽ mắc bệnh Crohn. Điều này cho thấy các yếu tố môi trường, bao gồm chế độ ăn nhiều chất béo hoặc thực phẩm chế biến sẵn đóng một vai trò quan trọng khiến nguy cơ mắc bệnh Crohn tăng lên.","Các yếu tố làm tăng nguy cơ mắc bệnh Crohn bao gồm:


	
	Tuổi tác. Bệnh Crohn có thể xảy ra ở mọi lứa tuổi, nhưng độ tuổi có  khả năng mắc bệnh cao nhất là khoảng 30 tuổi.
	
	
	Chủng tộc. Mặc dù bệnh Crohn có thể ảnh hưởng đến bất kỳ nhóm chủng tộc nào, nhưng người ta thấy rằng người da trắng và người gốc Đông Âu (Ashkenazi) có nguy cơ mắc bệnh cao nhất. Tuy nhiên, hiện nay, tỷ lệ mắc bệnh Crohn đang gia tăng ở những người da đen sống ở Bắc Mỹ và Vương quốc Anh.
	
	
	Tiền sử gia đình. Có đến 1/5 người mắc bệnh Crohn có thành viên gia đình mắc bệnh này.
	
	
	Hút thuốc lá. Hút thuốc lá là yếu tố nguy cơ có thể kiểm soát và quan trọng nhất để phát triển bệnh Crohn. Hút thuốc cũng khiến bệnh nặng hơn và nguy cơ người bệnh phải phẫu thuật cao hơn.
	
	
	Thuốc chống viêm không steroid.
	
	
	Nếu người bệnh sống ở khu vực thành thị hoặc công nghiệp, có nhiều khả năng sẽ mắc bệnh Crohn. Điều này cho thấy các yếu tố môi trường, bao gồm chế độ ăn nhiều chất béo hoặc thực phẩm chế biến sẵn đóng một vai trò quan trọng khiến nguy cơ mắc bệnh Crohn tăng lên.",0,[]
"Còi xương là bệnh lý khá phổ biến ở trẻ em, biểu hiện bằng tình trạng loạn dưỡng xương. Bệnh thường hay gặp ở lứa tuổi dưới 3 tuổi. Vùng dịch tễ hay gặp trẻ em còi xương là miền núi, nơi sương mù nhiều, ít ánh nắng. Do đó dẫn đến việc tổng hợp Vitamin D bị thiếu, ảnh hưởng đến quá trình hấp thu và chuyển hóa của Canxi và Photpho, là những nguyên liệu cần thiết tạo nên bộ khung xương.

Tuy nhiên trẻ em thành thị cũng có thể bị còi xương do trẻ được bao bọc quá kỹ trong nhà, không được tắm nắng thường xuyên cũng dẫn đến thiếu tổng hợp Vitamin D.

Ngoài vấn đề còi xương do thiếu Vitamin D bởi nguồn cung không đủ, bệnh còi xương còn do rối loạn chuyển hóa Vitamin D, khiến không đủ Vitamin D3 là loại tham gia vào quá trình chuyển hóa tạo xương.",Tổng quan bệnh Còi xương,0,[]
