answer,question,is_labeled,question_similaries
"Đau mỏi cổ vai gáy lan xuống nửa người kèm theo triệu chứng tê bì một bên
Tê /dị cảm mặt trong cánh tay lan xuống ngón 4/5 chẳng hạn , khi nằm lâu /để tay chân ở vị trí cố định trong 1 khoảng thời gian nào đó, râm ran như kiến bò
Tê kiểu châm chích, nóng bỏng tứ chi kiểu của bệnh lý viêm đa dây thần kinh trong tiểu đường, bệnh lý tổn thương đa rễ /nhiều rễ -dây thần kinh
Tay chân mất cảm giác: tình trạng tê kéo dài sẽ khiến tay, chân bị mất cảm giác, thường gặp nhất về đêm.
Tê buốt lan dọc cánh tay, cẳng chân: tê buốt lan đến hết cánh tay, cổ chân, cẳng chân và gây hạn chế vận động
Những bệnh lý tê đau của hội chứng ống cổ tay /dị cảm trong hội chứng hạ canxi máu tiềm ẩn
Tê yếu kiểu trung ương kèm theo thay đổi cảm giác, phản xạ và có tổn thương thần kinh sọ
Chuột rút ở tay chân: co thắt cơ đột ngột gây đau nhức âm ỉ bắp tay, bắp chân.
Khi người bệnh có triệu chứng tê ở chân kèm những dấu hiệu dưới đây thì cần đi khám bác sĩ ngay lập tức:
Bị tê chân kéo dài trong thời gian dài liên tục khoảng trên 6 tuần
Tê chân đi kèm với bất kỳ triệu chứng mãn tính khác
Bị tê chân kèm thay đổi về màu sắc, hình dạng hoặc nhiệt độ của chân và bàn chân
Hay quên, dễ nhầm lẫn
Chóng mặt
Mất kiểm soát bàng bàng quang và ruột
Tê liệt xảy ra sau một chấn thương đầu
Đau đầu dữ dội
Khó thở
Co giật",Triệu chứng bệnh Tê bì tay chân,1,"['Triệu chứng của bệnh Tê bì tay chân biểu hiện như thế nào ?', 'Tê yếu kiểu trung ương biểu hiện như thế nào ?', 'Khi có những dấu hiệu tê bì tay chân như thế nào cần đi gặp bác sĩ ngay ?']"
"Một số phương pháp có thể giúp ngăn ngừa bệnh tê nhức như:
Tăng cường vận động, thường xuyên tập thể dục cho cơ thể khỏe mạnh, dẻo dai
Đối với người đã bị tê nhức chân tay, có thể ngâm tay trong nước nóng có pha muối giúp lưu thông máu tốt, nắm bàn tay lại xòe mạnh thẳng bàn tay và cánh tay ra, dùng tay trái xoa bóp cho tay phải và ngược lại.
Chế độ ăn uống cân bằng, bổ sung các vitamin và chất khoáng
Tránh làm việc quá sức với những công việc nặng nhọc, làm việc nhiều giờ trước máy vi tính hay ngồi xổm quá lâu dẫn đến mạch máu khó lưu thông gây tê chân tay.
Hạn chế uống nhiều rượu bia, không hút thuốc lá, vào mùa đông có thể dùng túi chườm nóng ở tay chân để giảm đau nhức và tê bì",Phòng ngừa bệnh Tê bì tay chân,1,"['Tập thể dục thường xuyên có giúp ngăn ngừa bệnh tê bì tay chân không ?', 'Làm thế nào để giảm bớt triệu chứng tê bì tay chân ?', 'Nên sinh hoạt như thế nào để phòng ngừa tê bì tay chân ?']"
"Sau khi hỏi bệnh sử, tiền sử và khám lâm sàng, bác sĩ sẽ yêu cầu thực hiện một số xét nghiệm như:
Điện cơ để đo lường mức độ của cơ bắp
Chụp cộng hưởng từ MRI
Chụp cắt lớp vi tính CT Scan
Chụp X-quang",Các biện pháp chẩn đoán bệnh Tê bì tay chân,1,"['Có những xét nghiệm nào giúp chẩn đoán bệnh Tê bì tay chân ?', 'Làm thế nào để chẩn đoán được bệnh tê bì tay chân ?']"
"Tùy thuộc vào nguyên nhân gây bệnh mà sử dụng phương pháp điều trị cho phù hợp. Nhìn chung, tê chân tay sinh lý không cần điều trị chỉ cần áp dụng một số biện pháp hỗ trợ, phòng ngừa như tăng vận động thể dục thể thao, xoa bóp thư giãn tay chân.
Phần lớn các trường hợp tê chân tay lặp lại nhiều lần, kéo dài  hoặc do bệnh lý, cần được điều trị sớm và kịp thời để tránh biến chứng xấu.
Điều trị triệu chứng:
Những loại thuốc điều trị tình trạng bị tê chân lâu ngày bao gồm:
Thuốc chống trầm cảm:  nhóm thuốc điều trị tê chân do đau cơ xơ hóa
Thuốc corticosteroid: thuốc giảm viêm, giảm tê chân do bệnh đa xơ cứng (MS). 
Thuốc Gabapentin và pregabalin: thuốc góp phần ngăn chặn và giảm tê chân do đau cơ xơ hóa, đa xơ cứng, bệnh thần kinh tiểu đường. 
Điều trị nguyên nhân
Do nguyên nhân sinh lý: Những cách khắc phục ngay tại nhà khi bị tê chân bao gồm:
Tránh ngồi nhiều, đứng lâu:Chú ý không cúi nhấc vật nặng hay ngồi xổm, đi dép chật, không để tay chân bị lạnh.
Nghỉ ngơi: giảm tê chân tay do dây thần kinh bị chèn ép
Chườm lạnh. Chườm lạnh vào chân và bàn chân 15 phút/ngày có thể giảm sưng, giảm tê chân do dây thần kinh bị chèn ép. 
Chườm nóng. Những người bị tê chân do dây thần kinh bị chèn ép cũng có thể áp dụng chườm nhiệt. 
Xoa bóp chân và bàn chân giúp cải thiện lưu lượng máu và có thể làm giảm các triệu chứng tê chân.
Tập thể dục. Những bài tập thể dục như yoga, Pilates, aerobic có thể thúc đẩy lưu lượng máu và giảm viêm, đau, giảm tê chân.
Tắm muối Epsom. Để giảm tê chân người bệnh có thể tắm nước muối Epsom chứa magie giúp tăng lưu lượng máu và lưu thông.
Ngủ đủ giấc. Những người bị tê chân có thể do thiếu ngủ cho nên cần ngủ đủ giấc.
Chế độ ăn uống lành mạnh: ăn uống đầy đủ những dưỡng chất, bổ sung các loại vitamin, khoáng chất thiết yếu nhằm tăng cường sức đề kháng và phòng ngừa viêm nhiễm như: vitamin nhóm B, vitamin C, Glucosamin,… Đặc biệt, vitamin C và protein giúp sản sinh collagen tăng cường sự đàn hồi da, sự vững chắc của thành mạch, phòng ngừa xơ vữa động mạch.
Do nguyên nhân bệnh lý
Đối với tình trạng tê tay chân do bệnh lý, cần phải điều trị triệt để căn nguyên gây ra vấn đề. Ví dụ như:
Bệnh tiểu đường: cần kiểm soát tốt đường huyết bằng cách dùng thuốc, duy trì chế độ ăn uống khoa học và chế độ tập luyện hàng ngày. 
Bị thiếu vitamin: bổ sung vitamin.
Nhiễm độc: điều trị nhiễm độc
Rối loạn chuyển hóa lipid máu: kiểm soát lipid máu ngưỡng an toàn
Điều trị các bệnh lý thoái hóa cột sống, viêm khớp
	


",Các biện pháp điều trị bệnh Tê bì tay chân,1,"['Có những nhóm thuốc nào điều trị triệu chứng Tê bì tay chân ?', 'Làm thế nào để điều trị nguyên nhân bệnh tê bì tay chân ?']"
"Viêm đại tràng là một trong những bệnh về tiêu hóa với nhiều biểu hiện phức tạp. Thông thường người bệnh sẽ có cảm giác đau tức vùng bụng dưới như có tảng đá đè lên, đại tiện bất thường, phân không thành khuôn, kèm theo đầy hơi, chướng bụng, sôi bụng.
Viêm đại tràng gây nhiều khó khăn cho sinh hoạt và công việc
Bệnh học viêm đại tràng
Đại tràng (ruột già) là bộ phận quan trọng trong hệ thống đường ruột, có chức năng chứa các chất cặn bã của quá trình tiêu hóa thức ăn từ ruột non xuống và thải ra ngoài, trong đó còn có cả nước. Trước khi chất cặn bã được thải ra ngoài, đại tràng hấp thụ một phần nước từ các chất cặn bã đó.
Đại tràng được chia ra hai đoạn, với chức năng tiêu hóa riêng biệt: bên phải, bên trái.
Đại tràng phải: lưu giữ thức ăn tạo điều kiện cho sự tái hấp thu được triệt để.
Khi dưỡng chất từ ruột non đi vào manh tràng, 98% lượng nước được hấp thu cùng với các chất điện giải, các chất hòa tan. Một lượng lớn tinh bột và chủ yếu là cellulose chưa được tiêu hóa, nhờ các vi khuẩn ưa acid dùng men cellulase phân hủy cellulose bằng hiện tượng lên men chuyển ra glucose để hấp thu.
Khi đến đại tràng trái: hầu như mọi thành phần của thức ăn đã được tiêu hóa, còn lại chất bã trong đó có một số sợi cơ chưa tiêu hết, mucoprotein từ thành ruột tiết ra sẽ được các vi khuẩn phân hủy gây ra hiện tượng thối rữa và cuối cùng hình thành phân để xuống đại tràng sigma, từng đợt rơi vào trực tràng để gây phản xạ buồn đại tiện.
Bên cạnh đó, đại tràng cũng là nơi phát sinh là nhiều bệnh vì đại tràng là nơi hình thành và đào thải phân nên rất thuận lợi cho các vi sinh vật phát triển và gây bệnh.
Viêm đại tràng là quá trình viêm nhiễm gây tổn thương khu trú hoặc lan tỏa ở niêm mạc đại tràng với các mức độ khác nhau, nhẹ thì niêm mạc kém bền vững và dễ chảy máu, nặng thì xuất hiện các vết loét, sung huyết và xuất huyết, thậm chí có thể có những ổ áp-xe nhỏ.
Viêm đại tràng cấp dễ biến chứng thành giãn đại tràng, thủng đại tràng, ung thư đại tràng…Nếu người bệnh không điều trị sớm sẽ làm lớp niêm mạc đại tràng ngày càng tổn thương, lâu dần biến chứng thành viêm đại tràng mãn tính, ác tính và nhiều căn bệnh khác nguy hiểm, khó điều trị.",Tổng quan bệnh Viêm đại tràng,1,"['Viêm đại tràng là bệnh gì ?', 'Viêm đại tràng có những biến chứng gì ?', 'Đại tràng có chức năng gì ?']"
"Nguyên nhân viêm đại tràng cấp tính:
Viêm đại tràng cấp do ngộ độc thức ăn, dị ứng thức ăn
Do không giữ vệ sinh an toàn thực phẩm và vệ sinh môi trường, ăn hoặc uống phải thực phẩm bị nhiễm vi sinh vật gây bệnh
Ký sinh trùng hay gặp nhất là lỵ amip, ngoài ra còn có giun đũa, giun tóc, giun kim
Vi khuẩn: lỵ trực khuẩn (Shigella), vi khuẩn thương hàn (Salmonella), vi khuẩn tả (Vibrio cholerae), vi khuẩn E. coli, vi khuẩn lao
Siêu vi thường gặp là Rotavirus, chủ yếu ở trẻ em
Nấm, đặc biệt là nấm Candida
Viêm loét đại-trực tràng có thể do bệnh tự miễn
Ngoài ra, bệnh còn liên quan đến sinh hoạt hằng ngày: căng thẳng, táo bón kéo dài, khó tiêu, dùng thuốc kháng sinh kéo dài gây loạn khuẩn ruột, ...
Nguyên nhân viêm đại tràng mãn tính
Được chia thành 2 nhóm là viêm đại tràng mãn có nguyên nhân và không rõ nguyên nhân.
Bệnh viêm đại tràng mãn tính có nguyên nhân: xuất hiện sau viêm đại tràng cấp tính do nhiễm trùng, nhiễm ký sinh trùng, nhiễm nấm và nhiễm độc nhưng không được điều trị dứt điểm.
Bệnh viêm đại tràng mãn tính không rõ nguyên nhân, thường là viêm đại tràng mãn tính không đặc hiệu.",Nguyên nhân bệnh Viêm đại tràng cấp tính là gì ?,1,"['Những ký sinh trùng nào dễ gây ra bệnh Viêm đại tràng ?', 'Nguyên nhân gây ra bệnh viêm đại tràng mạn tính là gì ?']"
"Triệu chứng viêm đại tràng cấp
Tùy theo tác nhân gây bệnh mà có các biểu hiện tương ứng:
Viêm đại tràng cấp tính do lỵ amip: đau bụng quặn từng cơn, buồn đại tiện liên tục, nhưng mỗi lần đi tiêu chỉ có một ít phân, có máu và chất nhầy kèm theo phân. 
Viêm đại tràng cấp do lỵ trực khuẩn: sốt, đau bụng, đi ngoài phân lỏng có máu, trong một ngày đêm đi nhiều lần phân lẫn máu, phân có màu như máu cá. Đặc biệt, nếu do Shigella shiga, số lần đi tiêu không thể đếm được (phân chảy ra theo đường hậu môn, không thành khuôn), mất nước và chất điện giải nhiều rất dễ gây trụy tim mạch.
Viêm đại tràng cấp do các nguyên nhân khác: triệu chứng đau bụng là chủ yếu, đau thắt bụng dưới, đau từng đoạn hoặc đau dọc theo khung đại tràng, đau do co thắt đại tràng, có khi gây cứng bụng, tiêu chảy xảy ra đột ngột, phân toàn nước (có thể có máu, nhầy), người mệt mỏi, gầy sút nhanh.
Triệu chứng viêm đại tràng mãn tính
Tùy theo các triệu chứng phối hợp với nhau mà chia ra các thể bệnh sau:
Thể tiêu lỏng và đau bụng: người bệnh thấy đau bụng từng lúc, buồn đại tiện, đi tiêu xong thì mới hết đau, mỗi ngày đi tiêu 3 - 4 lần, thường vào buổi sáng lúc ngủ dậy và sau khi ăn xong, ít đi vào buổi chiều, yên ổn về đêm.
Phân lần đầu có thể đặc nhưng không thành khuôn, những lần sau phân lỏng, nhầy, đa số trường hợp là phân nát hay phân sống.
Trước mỗi lần đi tiêu có đau bụng, thường đau dọc khung đại tràng nhưng thường ở hố chậu bên trái hoặc bên phải và sau khi đi tiêu được thì hết đau bụng và dễ chịu.
Thể táo bón và đau bụng: người bệnh bị táo bón, phân khô, ít và cứng, đau bụng, thường gặp ở người lớn tuổi và nữ giới.
Thể táo bón và tiêu lỏng xen kẽ nhau từng đợt: từng đợt táo bón tiếp với một đợt tiêu lỏng, diễn biến nhiều năm nhưng thể trạng người bệnh cũng như sinh hoạt vẫn bình thường, bụng thường đầy hơi.

",Triệu chứng bệnh Viêm đại tràng,1,"['Viêm đại tràng cấp tính có những triệu chứng gì ?', 'Triệu chứng của bệnh viêm đại tràng mạn tính biểu hiện như thế nào ?', 'Phân trong bệnh viêm đại tràng như thế nào ?']"
"Bệnh có thể lây truyền theo đường tiêu hóa. Viêm đại tràng thường bắt nguồn từ một nhiễm trùng đường tiêu hóa cấp tính, có thể do người bệnh ăn hoặc uống phải thức ăn có chứa vi sinh vật gây bệnh.",Đường lây truyền bệnh Viêm đại tràng,1,['Bệnh viêm đại tràng có lây truyền được không ?']
"Tuổi tác: viêm đại tràng là bệnh thường gặp ở người trưởng thành, đặc biệt là người cao tuổi.
Không giữ vệ sinh an toàn thực phẩm và vệ sinh môi trường
Táo bón kéo dài
Thường xuyên căng thẳng, lo âu
Tự ý dùng thuốc không theo chỉ định của bác sĩ: dùng thuốc kháng sinh kéo dài gây loạn khuẩn ruột",Đối tượng nào dễ mắc bệnh Viêm đại tràng ?,1,['Những yếu tố nào làm tăng nguy cơ mắc bệnh viêm đại tràng ?']
"Để phòng bệnh, cần vệ sinh môi trường, vệ sinh an toàn thực phẩm thật tốt
Không ăn các loại thực phẩm chưa nấu chín (tiết canh, nem chua, nem chạo, gỏi, rau sống…) và không uống nước chưa đun sôi, không uống sữa bò tươi chưa tiệt trùng, không uống nước đá không đảm bảo vệ sinh (không tiệt khuẩn nước trước khi làm đông đá)
Trong gia đình khi có người mắc bệnh do lỵ amip, lỵ trực khuẩn, thương hàn, tả… cần tiệt khuẩn các dụng cụ dùng trong ăn uống bằng cách luộc với nước đun sôi. Phân người bệnh không được để vương vãi, phải cho vào hố xí và có chất sát khuẩn mạnh, nhất là ở nông thôn, miền núi
Nên rửa tay trước khi ăn, tẩy giun sán 6 tháng/lần
Tránh dùng kháng sinh kéo dài
Điều trị tích cực khi bị lao phổi
Tránh căng thẳng kéo dài và lo lắng thái quá
Thường xuyên vận động, thể dục thể thao
Có chế độ ăn hợp lý:
Nên ăn các thực phẩm như: gạo, khoai tây, thịt nạc, cá, sữa đậu nành, rau xanh, củ quả, trái cây (nhất là những loại giàu kali: chuối, đu đủ, …)
Hạn chế ăn trứng, sữa, nem rán, thịt mỡ, đậu đen, hành sống
Không dùng các chất kích thích như bia, rượu, thuốc lá, cà phê, các chất chua cay và những thức ăn chiên
Nên ăn nhẹ, chia làm nhiều bữa, không nên ăn quá nhiều vào buổi tối
Cung cấp đủ nước, muối khoáng và các vitamin cần thiết
",Phòng ngừa bệnh Viêm đại tràng,1,"['Nên ăn uống như thế nào để phòng ngừa bệnh Viêm đại tràng ?', 'Sau bao lâu thì nên tẩy giun ?']"
"Chẩn đoán viêm đại tràng cấp:
Cần lấy phân để soi tươi, nuôi cấy, phân lập xác định vi khuẩn
Trong trường hợp cần thiết có thể soi đại tràng sigma và trực tràng
Chẩn đoán viêm đại tràng mãn tính:
Chụp đại tràng có thuốc cản quang (sau khi đã thụt tháo)
Nội soi và sinh thiết đại tràng để xác định nguyên nhân gây bệnh
Viêm đại tràng mãn tính nghi do nhiễm khuẩn cần phải xét nghiệm phân hoặc mảnh sinh thiết để tìm tác nhân gây bệnh
",Các biện pháp chẩn đoán bệnh Viêm đại tràng,1,"['Làm thế nào để chẩn đoán bệnh viêm đại tràng cấp ?', 'Có những xét nghiệm nào giúp chẩn đoán bệnh viêm đại tràng ?', 'Làm thế nào để chẩn đoán bệnh viêm đại tràng mạn tính ?']"
"Nguyên tắc điều trị viêm đại tràng:
Điều trị càng sớm càng tốt
Xác định nguyên nhân gây bệnh để lựa chọn phác đồ phù hợp
Duy trì chế độ ăn uống, chế độ làm việc và sinh hoạt phù hợp
Điều trị nội khoa kết hợp ngoại khoa tùy trường hợp
Điều trị cụ thể:
Điều trị nội khoa:
Kháng sinh để chống nhiễm trùng, thuốc kháng nấm, thuốc kháng lao, thuốc chống ký sinh trùng
Thuốc giảm đau và chống co thắt, thuốc điều trị tiêu chảy, chống loạn khuẩn
Bồi hoàn nước và chất điện giải là hết sức cần thiết nhằm mục đích không để trụy tim mạch
Điều trị ngoại khoa:
Phẫu thuật cắt bỏ đại tràng nếu diễn tiến nặng, kéo dài. Tuy nhiên, việc cắt bỏ sẽ ảnh hưởng đến chức năng ruột và tâm lý của người bệnh.
Nguyên nhân khác cần can thiệp ngoại khoa như: polyp đại tràng, ung thư đại tràng, ...
Chế độ ăn uống, sinh hoạt hợp lý
Điều chỉnh chế độ làm việc nghỉ ngơi sao cho hợp lý, vận động thể lực hằng ngày, chỉ dùng thuốc khi thật cần thiết và theo chỉ định của bác sĩ.
Khi bị táo bón: cần giảm chất béo, tăng chất xơ, chia bữa ăn thành nhiều bữa nhỏ.
Khi bị tiêu chảy: không ăn chất xơ để thành ruột không bị tổn thương, không ăn rau sống, trái cây khô, trái cây đóng hộp, nếu ăn trái cây tươi thì phải gọt bỏ vỏ, có thể ăn trái cây xay nhừ.
Tránh chất kích thích: cà phê, sô cô la, trà, …
Hạn chế các sản phẩm từ sữa: trong sữa có đường nên rất khó tiêu và chất đạm của sữa có thể gây dị ứng, nên thay bằng sữa đậu nành.
Hạn chế thức ăn nhiều dầu mỡ
Tránh sử dụng các loại thuốc kháng viêm, giảm đau như: aspirin, ibuprofen, naproxen, voltaren, feldene… vì có thể làm tăng nguy cơ xuất huyết đại tràng
Xem thêm:
Viêm đại tràng và viêm đại tràng co thắt mạn tính có giống nhau không?
Viêm đại tràng mãn tính: Nguyên nhân và cách điều trị
Ung thư đại trực tràng: Những triệu chứng dễ gây nhầm lẫn với viêm dạ dày, viêm đại tràng
",Các biện pháp điều trị bệnh Viêm đại tràng,1,"['Có nhuwngxx phương pháp nào giúp điều trị bệnh Viêm đại tràng ?', 'Điều trị bệnh viêm đại tràng cần dùng những loại thuốc gì ?', 'Người bệnh Viêm đại tràng cần có chế độ ăn như thế nào ?']"
"Áp xe là gì?
Áp xe là tên gọi của một tổ chức viêm nhiễm, khu trú thành một khối mềm, bên trong chứa đầy mủ cấu tạo từ vi khuẩn, xác bạch cầu và các mảnh vụn. Áp xe dễ dàng được nhận diện trên lâm sàng với các đặc điểm sau: là một khối mềm, lùng nhùng, da vùng áp xe thường nóng, đỏ, sưng nề, chạm vào thấy đau. Một số triệu chứng khác có thể thấy trên lâm sàng tùy thuộc vào vị trí của các ổ áp xe.
Áp xe có thể hình thành ở khắp các vùng trên của cơ thể. Chia làm 2 nhóm chính:
Áp xe ở mô dưới da: ổ mụn nhọt, hậu bối là hình thái phổ biến nhất. Vị trí thường gặp nhất là nách do lỗ chân lông bị nhiễm trùng, âm đạo do các tuyến ở cửa âm đạo bị nhiễm trùng, da vùng xương cùng cụt gây nên áp xe nếp lằn mông, quanh răng gây nên áp xe răng.
Áp xe bên trong cơ thể: các ổ áp xe thỉnh thoảng hình thành bên trong cơ thể, ngay tại mô của các cơ quan như áp xe gan, áp xe não, áp xe thận, áp xe vú,… hoặc tại khoảng kẻ giữa chúng.
",Tổng quan bệnh Áp xe,1,"['Áp xe là bệnh gì ?', 'Áp xe được phân loại như thế nào ?', 'Áp xe có những đặc điểm gì ?']"
"Nhiễm trùng là nguyên nhân trực tiếp phổ biến nhất gây ra áp xe. Các tác nhân nhiễm trùng gây bệnh bao gồm:
Vi khuẩn: vi khuẩn xâm nhập vào mô dưới da hoặc các tuyến bài tiết, gây nên phản ứng viêm, hoạt hóa các chất hóa học trung gian và các tế bào bạch cầu. Sự tắc nghẽn chất tiết của các tuyến mồ hôi, tuyến bã là điều kiện thuận lợi cho vi khuẩn xâm nhập và phát triển. Quá trình hệ miễn dịch cơ thể chống lại vi khuẩn sinh ra một chất lỏng gọi là mủ, chứa nhiều vi khuẩn và xác bạch cầu. Staphylococcus aureus là loại vi khuẩn chiếm tỷ lệ cao nhất ở nhiều khu vực trên thế giới, gây áp xe dưới da, áp xe màng cứng cột sống.
Ký sinh trùng: tác nhân này thường gặp ở các nước đang phát triển hơn, có thể kể đến các loại như giun chỉ, sán lá gan, giòi,… Chúng thường gây áp xe bên trong các tạng của cơ thể như áp xe gan do sán lá gan.
",Nguyên nhân bệnh Áp xe là gì ?,1,"['Cơ chế gây ra bệnh Áp xe là gì ?', 'Loại vi khuẩn nào hay gây ra áp xe nhất ?', 'Ký sinh trùng có gây ra bệnh Áp xe không ?']"
"Biểu hiện lâm sàng của áp xe khá đặc hiệu, bao gồm:
Áp xe nông dưới da: quan sát thấy một khối phồng, da bao phủ lên ổ áp xe đỏ, sưng nề vùng da xung quanh, khi sờ vào có cảm giác nóng, đau, lùng nhùng do chứa mủ bên trong. Triệu chứng đau gặp trong áp xe là do áp lực trong khối áp xe tăng. Khi nhiễm trùng lan rộng ra các mô sâu hơn, người bệnh có thể có sốt, mệt mỏi.
Áp xe bên trong cơ thể: được phân loại áp xe sâu. Bệnh nhân gặp phải có triệu chứng toàn thân như sốt cao, rét run, ớn lạnh, môi khô, lưỡi bẩn. Toàn thân mệt mỏi, suy kiệt, hốc hác. Tùy theo vị trí của ổ áp xe, trên lâm sàng có thể gặp phải các triệu chứng khác như sốt cao rét run, đau tức vùng hạ sườn phải trong áp xe gan.
",Triệu chứng bệnh Áp xe biểu hiện như thế nào ?,1,"['Áp xe nông dưới da có đặc điểm gì ?', 'Áp xe bên trong cơ thể có đặc điểm gì ?', 'Những triệu chứng thường gặp trong bệnh áp xe là gì ?']"
Áp xe có thể được lây truyền do tác nhân gây bệnh lây lan từ người bệnh sang người lành. Đường lây truyền cụ thể thay đổi tùy theo từng nguyên nhân cụ thể.,Đường lây truyền bệnh Áp xe là gì ?,1,['Bệnh áp xe lây truyền như thế nào ?']
"Những người có các đặc điểm sau có khả năng hình thành các khối áp xe cao hơn những người khác:
Điều kiện sống thiếu vệ sinh
Thường xuyên tiếp xúc với người bị nhiễm trùng da
Người gầy còm, suy kiệt, sức đề kháng kém
Nghiện rượu, ma túy
Mắc các bệnh như đái tháo đường, ung thư, AIDS, viêm loét đại tràng, bệnh Crohn
Các bệnh về máu như bệnh hồng cầu hình liềm, bệnh bạch cầu
Chấn thương nặng
Sử dụng corticoid kéo dài, các thuốc tiêm tĩnh mạch
Đang trong liệu trình hóa trị
","Những người có các đặc điểm sau có khả năng hình thành các khối áp xe cao hơn những người khác:


	
	Điều kiện sống thiếu vệ sinh
	
	
	Thường xuyên tiếp xúc với người bị nhiễm trùng da
	
	
	Người gầy còm, suy kiệt, sức đề kháng kém
	
	
	Nghiện rượu, ma túy
	
	
	Mắc các bệnh như đái tháo đường, ung thư, AIDS, viêm loét đại tràng, bệnh Crohn
	
	
	Các bệnh về máu như bệnh hồng cầu hình liềm, bệnh bạch cầu
	
	
	Chấn thương nặng
	
	
	Sử dụng corticoid kéo dài, các thuốc tiêm tĩnh mạch
	
	
	Đang trong liệu trình hóa trị",1,"['Đối tượng nào dễ mắc bệnh áp xe ?', 'Những yếu tố nào làm tăng nguy cơ mắc bệnh Áp xe ?']"
"Áp xe có thể được phòng ngừa bằng các biện pháp sau:
Nâng cao, cải thiện môi trường sống
Giữ gìn vệ sinh cá nhân tốt
Ăn uống đầy đủ chất dinh dưỡng
Thường xuyên luyện tập thể dục thể thao
Xây dựng lối sống lành mạnh, tăng cường hệ miễn dịch
Thường xuyên rửa tay bằng xà phòng, đặc biệt sau khi tiếp xúc với người bệnh hoặc chất thải của người bệnh.
Không lạm dụng rượu và sử dụng ma túy
Tuân thủ điều trị tốt các bệnh lý nhiễm khuẩn, các bệnh lý toàn thân như đái tháo đường
Đến gặp bác sĩ khi có các triệu chứng bất thường, không được tự ý điều trị, tránh để tổn thương lan rộng và nặng nề hơn.
",Phòng ngừa bệnh Áp xe như thế nào ?,1,['Làm thế nào để phòng ngừa được bệnh Áp xe ?']
"Chẩn đoán áp xe mô dưới da thường được thực hiện dễ dàng thông qua việc thăm khám lâm sàng với các biểu hiện sưng, nóng, đỏ, đau vùng da che phủ khối áp xe.
Đối với áp xe bên trong cơ thể hay áp xe nội, các triệu chứng lâm sàng như sốt cao, rét run, đau tức vùng chứa khối áp xe chỉ mang tính chất gợi ý. Việc chẩn đoán xác định cần có sự hỗ trợ của các xét nghiệm cận lâm sàng và phương tiện chẩn đoán hình ảnh, bao gồm:
Công thức máu: bạch cầu tăng cao, ưu thế bạch cầu đa nhân trung tính
Xét nghiệm thể hiện phản ứng viêm trong cơ thể: tốc độ lắng máu, fibrinogen và globulin tăng cao. Định lượng Protein C phản ứng
(CRP) là một xét nghiệm có độ chính xác cao, cho phép phát hiện tình trạng
viêm, nhiễm trùng trong cơ thể sớm hơn.
Cấy máu dương tính
Siêu âm rất có ích trong các trường hợp áp xe sâu như áp xe ở gan, mật, cơ đùi, cơ thắt lưng
CT scan, MRI phát hiện hình ảnh các ổ áp xe ở các cơ quan như áp xe gan, phổi
Chọc dò dịch, hút mủ làm xét nghiệm
Sinh thiết tổn thương
Chẩn đoán áp xe mô dưới da thường được thực hiện dễ dàng thông qua việc thăm khám lâm sàng với các biểu hiện sưng, nóng, đỏ, đau vùng da che phủ khối áp xe.
Đối với áp xe bên trong cơ thể hay áp xe nội, các triệu chứng lâm sàng như sốt cao, rét run, đau tức vùng chứa khối áp xe chỉ mang tính chất gợi ý. Việc chẩn đoán xác định cần có sự hỗ trợ của các xét nghiệm cận lâm sàng và phương tiện chẩn đoán hình ảnh, bao gồm:
Công thức máu: bạch cầu tăng cao, ưu thế bạch cầu đa nhân trung tính
Xét nghiệm thể hiện phản ứng viêm trong cơ thể: tốc độ lắng máu, fibrinogen và globulin tăng cao. Định lượng Protein C phản ứng
viêm, nhiễm trùng trong cơ thể sớm hơn.
Cấy máu dương tính
Siêu âm rất có ích trong các trường hợp áp xe sâu như áp xe ở gan, mật, cơ đùi, cơ thắt lưng
CT scan, MRI phát hiện hình ảnh các ổ áp xe ở các cơ quan như áp xe gan, phổi
Chọc dò dịch, hút mủ làm xét nghiệm
Sinh thiết tổn thương
CRP) là một xét nghiệm có độ chính xác cao, cho phép phát hiện tình trạng
",Các biện pháp chẩn đoán bệnh Áp xe,1,"['Có những xét nghiệm nào giúp chẩn đoán được bệnh Áp xe ?', 'Làm thế nào để chẩn đoán được bệnh áp xe nội ?', 'Làm sao để phát hiện được áp xe mô dưới da ?']"
