answer,question,is_labeled,question_similaries
"Bệnh nhiệt miệng có rất nhiều các dấu hiệu, triệu chứng tùy thuộc vào thể trạng của mỗi người, trong đó thường kể đến các triệu chứng, dấu hiệu như sau: đau bụng, tiêu chảy, đầy hơi, tiêu hóa kém, cáu gắt, chuột rút, tê, xanh xao hoặc sụt cân.",Triệu chứng bệnh Nhiệt miệng (loét miệng),0,[]
"Những đối tượng sau đây có nguy cơ bị mắc bệnh nhiệt miệng như sau: những người sống trong vùng nhiệt đới, chế độ ăn uống, sinh hoạt thiếu các chất dinh dưỡng cần thiết của cơ thể.","Những đối tượng sau đây có nguy cơ bị mắc bệnh nhiệt miệng như sau: những người sống trong vùng nhiệt đới, chế độ ăn uống, sinh hoạt thiếu các chất dinh dưỡng cần thiết của cơ thể.",0,[]
"Để phòng ngừa bệnh nhiệt miệng biện pháp hữu hiệu nhất là hạn chế tối đa các nguy cơ mắc bệnh, trong đó kể đến một số biện pháp sau:


	
	Nghỉ ngơi: duy trì chế độ nghỉ ngơi phù hợp để tránh làm việc quá sức;
	
	
	Tập thể dục đều đặn nhằm cải thiện sức khỏe, sức cơ, cân bằng và điều phối;
	
	
	Chế độ ăn uống đầy đủ dinh dưỡng, ít chất béo bão hòa và nhiều axit béo omega 3 có trong dầu oliu, dầu cá sẽ có lợi cho sức khỏe;
	
	
	Giảm căng thẳng trong cuộc sống với các bài tập yoga, thái cực quyền, bài thiền hoặc hít thở sâu để hạn chế nguy cơ mắc các bệnh khác nhau, trong đó có bệnh nhiệt miệng.",Phòng ngừa bệnh Nhiệt miệng (loét miệng),0,[]
"Có khá nhiều trường hợp có triệu chứng tương tự như nhiệt miệng như bệnh giardias, bệnh crohn, viêm loét đại tràng và hội chứng ruột kích thích. Việc xác định chính xác bệnh nhiệt miệng bằng mắt thường mà không cần đến xét nghiệm.

Tuy nhiên trong một số trường hợp bệnh nhân bị nhiệt miệng nặng vẫn cần làm một số xét nghiệm như: xét nghiệm máu, sinh thiết để kiểm tra chính xác tình trạng bệnh.",Các biện pháp chẩn đoán bệnh Nhiệt miệng (loét miệng),0,[]
"Khi tình trạng nhiệt miệng không quá nghiêm trọng cũng không nhất thiết phải đến gặp bác sĩ mà có một số cách chữa nhiệt miệng tại nhà như:


	
	Sử dụng nước súc miệng tự làm với công thức: hỗn hợp nước súc miệng từ baking soda, nước ép lô hội và nước ấm. Súc miệng liên tục trong 10 giây, mỗi ngày một lần để nhanh hết nhiệt miệng.
	
	
	Chườm lạnh bằng đá có thể giảm đau và sưng. Khi đặt viên đá nhỏ lên vết nhiệt miệng sẽ làm dịu cơn đau và viêm.
	
	
	Hạn chế ăn các đồ cay, nóng, các món nướng và rán để tránh làm tình trạng bệnh nghiêm trọng hơn.
	
	
	Sử dụng trà. Sau khi dùng trà túi lọc, có thể dùng để đắp vào vết thương, chất tannin có trong túi trà có tác dụng làm giảm cơn đau và giảm viêm.
	
	
	Trong một số trường hợp bệnh nặng, bị loét nhiệt miệng liên tục bác sĩ có thể sẽ chỉ định dùng kháng sinh để điều trị.
	


 

 

Xem thêm:


	
	Giải nhiệt bằng bột sắn dây, cho thứ này quá đà coi chừng bị nhiệt miệng, tiểu đường
	
	
	Bị loét ở lưỡi không thấy đau có phải là biểu hiện của bệnh ung thư hay không?",Các biện pháp điều trị bệnh Nhiệt miệng (loét miệng),0,[]
"Não úng thủy là tình trạng tích tụ quá nhiều dịch não tủy, một chất lỏng ở bên trong não có nhiệm vụ làm giảm tác động của các sang chấn từ bên ngoài lên não, cung cấp chất dinh dưỡng cho não và loại bỏ chất thải, đồng thời giúp điều chỉnh áp lực bên trong sọ não. Não úng thủy có tên tiếng anh là hydrocephalus, trong đó tiền tố “hydro” có nghĩa là nước và “cephalus” có nghĩa là não nên còn được gọi là bệnh đầu nước.  Đây không phải một bệnh lý cụ thể mà là hậu quả của nhiều bệnh lý khác nhau.

Bình thường dịch não tủy được tiết ra từ đám rối mạch mạc với tốc độ trung bình khoảng 20ml/giờ, sau đó hấp thu bởi một thành phần khác trong não có tên là thể Pacchioni. Như vậy dịch não tủy tồn tại trong não và được tuần hoàn, đổi mới nên luôn giữ được một thể tích ổn định, khoảng 50ml ở trẻ em và 150ml ở người lớn. Hầu hết các nguyên nhân não úng thủy đều gây tắc nghẽn quá trình lưu thông và giảm sự hấp thu của dịch não tủy. Một số ít các nguyên nhân gây tăng tiết dịch não tủy từ đám rối mạch mạng trong não thất, vượt quá khả năng hấp thu của các thể Pacchioni.

Não úng thủy có thể gặp ở mọi lứa tuổi nhưng não úng thủy trẻ sơ sinh là thường gặp nhất với tỷ lệ khoảng 1:500 thai kỳ. Đây cũng là một trong những bệnh lý nghiêm trọng nhất ở trẻ nhỏ. Não úng thủy ở người lớn thường gặp ở những bệnh nhân trên 60 tuổi. Não úng thủy ở người lớn dễ bị chẩn đoán nhầm với các bệnh lý thần kinh khác như mất trí nhớ, bệnh Alzheimer.",Tổng quan bệnh Não úng thủy,0,[]
"Não úng thủy không phải là một bệnh lý riêng biệt mà là hậu quả của nhiều nhóm bệnh lý khác nhau. Nguyên nhân não úng thủy khá đa dạng tuy nhiên đều cùng một cơ chế làm:


	
	Giảm sự lưu thông của dịch não tủy trong não
	
	
	Giảm khả năng hấp thu dịch não tủy của thể Pacchioni.
	
	
	Trong một số ít trường hợp, não úng thủy được gây ra do sự tăng tiết dịch não thủy quá mức của đám rối mạch mạc trong hệ thống não thất, vượt quá khả năng tái hấp thu bình thường của các thể Pacchioni.
	


Não úng thủy ở trẻ em:

Tùy thuộc vào thời điểm xuất hiện bệnh mà có các nhóm nguyên nhân khác nhau:

Não úng thủy bẩm sinh: xuất hiện ngay từ khi trẻ còn nằm trong bào thai với nguyên nhân do các dị tật bẩm sinh gây ra. Một số bất thường có thể liệt kê như sau:


	
	Giãn não thất: là tình trạng não thất có kích thước lớn hơn bình thường, gây rối loạn dòng chảy của dịch não tủy
	
	
	Hẹp cống não: cống não là các cầu nối thông giữa các não thất. Khi cống não bị hẹp, dòng chảy của dịch não tủy cũng bị cản trở gây ứ đọng dịch não tủy.
	
	
	Nang màng nhện: màng nhện là một tấm trong suốt bao phủ bề mặt não, có nhiều nang chứa dịch não tủy. Bất thường nang màng nhện có nghĩa là các túi nang ở lớp màng nhện phát triển bất thường gây thay đổi áp lực của dịch não tủy.
	
	
	Nứt đốt sống: là một khuyết tật ống thần kinh. Dị tật bẩm sinh này bao gồm nhiều bất thường, trong đó có não úng thủy. Não úng thủy gây ra do nứt đốt sống là một trong những nguyên nhân hiếm hoi có thể di truyền.
	
	
	Mẹ bị nhiễm trùng trong thai kỳ: Nguy cơ con bị não úng thủy bẩm sinh liên quan chặt chẽ với tỷ lệ mẹ bị nhiễm trùng trong thai kỳ bởi các tác nhân như sởi, rubella, Toxoplasmosis, Cytomegalovirus, các virus viêm gan, …
	


Não úng thủy xuất hiện sau khi trẻ ra đời:

Một số trẻ được sinh ra hoàn toàn bình thường, khỏe mạnh nhưng sau đó lại phát hiện bị bệnh não úng thủy. Lý do gây nên trường hợp này bao gồm:


	
	Xuất huyết trong não: bất kỳ nguyên nhân gì gây chảy máu trong não đều có thể gây nên não úng thủy. Máu vỡ ra từ các mạch máu sau đó chảy vào não thất, gây tăng áp suất của dịch não thất, rối loạn dòng chảy. Trong trường hợp xuất huyết trong khoang dưới nhện, máu có thể làm tắc nghẽn các bể não thất, làm giảm khả năng hấp thu của các thể Pacchioni. Nguyên nhân này thường hay gặp ở các trẻ sinh non do tình trạng thiếu hụt vitamin K, gây dễ chảy máu.
	
	
	Chấn thương ở vùng đầu có thể gây chảy máu trong não thất, phù nề nhu mô não gây chèn ép hệ thống não thất.
	
	
	Nhiễm trùng hệ thần kinh: nhiễm trùng tại màng não gây bít tắc các nút mạch làm giảm khả năng hấp thu dịch não tủy hay viêm tại các đám rối mạch mạc gây tăng tiết dịch não tủy.
	
	
	Hấp thu dịch não tủy kém: Dịch não tủy chảy qua các tâm thất trái nhưng dòng máu không thể hấp thu lượng dịch dư thừa do các khuyết tật trong não thất.
	


Não úng thủy ở người lớn:

Nguyên nhân gây nên bệnh cảnh não úng thủy ở người lớn tương tự với nguyên nhân của nhóm não úng thủy ở trẻ em xuất hiện sau khi sinh. Các nguyên nhân thường gặp bao gồm: xuất huyết não, chấn thương đầu do tai nạn giao thông, nhiễm trùng hệ thần kinh như viêm não, viêm màng não, u não, u màng não, đặc biệt u hố sọ sau diễn tiến não úng thủy nhanh.",Nguyên nhân bệnh Não úng thủy,0,[]
"Triệu chứng não úng thủy đa dạng và biểu hiện khác nhau ở từng người, từng nhóm tuổi. Một số triệu chứng phổ biến bao gồm:

Não úng thủy ở trẻ sơ sinh biểu hiện:


	
	Vòng đầu lớn bất thường, có thể dễ dàng nhận thấy bằng mắt thường
	
	
	Thóp trước và thóp sau phồng, ấn vào cảm giác căng
	
	
	Da đầu mỏng do bị kéo căng theo kích thước vòng đầu.
	
	
	Các xương hộp sọ tách nhau ra, đường gian khớp giãn rộng.
	
	
	Mạch máu nổi rõ dưới da đầu.  
	
	
	Bỏ bú, nôn mửa
	
	
	Mắt nhìn lệch xuống dưới, ít chuyển động.
	
	
	Co giật, dễ kích thích.
	
	
	Tay chân kém linh hoạt
	


Não úng thủy ở trẻ em biểu hiện:


	
	Vòng đầu lớn bất thường
	
	
	Đau đầu
	
	
	Chán ăn, buồn nôn, nôn mửa
	
	
	Sốt, có thể kèm co giật
	
	
	Mờ mắt hoặc nhìn đôi;
	
	
	Dễ bị kích thích, tính cách thay đổi
	
	
	Buồn ngủ, khó tỉnh táo, khó tập trung
	
	
	Đi lại, nói chuyện và thực hiện các động tác chậm chạp
	


Não úng thủy ở người trẻ và nhóm người ở độ tuổi trung niên biểu hiện


	
	Nhức đầu
	
	
	Buồn nôn, nôn mửa
	
	
	Li bì, khó tỉnh táo
	
	
	Mất thăng bằng, khả năng phối hợp động tác kém.
	
	
	Rối loạn đại tiểu tiện
	
	
	Suy giảm thị lực: mắt nhìn mờ hoặc nhìn đôi
	


Não úng thủy ở người lớn tuổi biểu hiện


	
	Đau đầu
	
	
	Giảm trí nhớ
	
	
	Mất thăng bằng, khả năng phối hợp động tác kém.
	
	
	Xuất hiện các dáng đi bất thường như loạng choạng, thất điều.
	
	
	Rối loạn đại tiểu tiện
	


Do bị ảnh hưởng trực tiếp, hệ thần kinh trung ương là cơ quan chịu nhiều di chứng nếu bệnh lý não úng thủy không được điều trị hiệu quả. Một số biến chứng mà bệnh có thể gây ra như: điếc, mù, liệt, động kinh,…",Triệu chứng bệnh Não úng thủy,0,[]
Bệnh não úng thủy không lây truyền từ người bệnh sang người lành khi tiếp xúc theo các đường thông thường.,Đường lây truyền bệnh Não úng thủy,0,[]
"Bệnh lý não úng thủy liên quan đến những dị tật bẩm sinh ở trẻ em và các bệnh lý thần kinh mắc phải ở người lớn. Một số yếu tố nguy cơ đã được xác định của bệnh não úng thủy ở trẻ sơ sinh bao gồm:


	
	Chăm sóc tiền sản kém, nhất là trong quý đầu thai kỳ
	
	
	Đa thai
	
	
	Mẹ mắc đái tháo đường, tăng huyết áp mạn tính hay tăng huyết áp thai kỳ
	
	
	Lạm dụng rượu khi đang mang thai
	
	
	Tiền sử gia đình có người bị não úng thủy.","Bệnh lý não úng thủy liên quan đến những dị tật bẩm sinh ở trẻ em và các bệnh lý thần kinh mắc phải ở người lớn. Một số yếu tố nguy cơ đã được xác định của bệnh não úng thủy ở trẻ sơ sinh bao gồm:


	
	Chăm sóc tiền sản kém, nhất là trong quý đầu thai kỳ
	
	
	Đa thai
	
	
	Mẹ mắc đái tháo đường, tăng huyết áp mạn tính hay tăng huyết áp thai kỳ
	
	
	Lạm dụng rượu khi đang mang thai
	
	
	Tiền sử gia đình có người bị não úng thủy.",0,[]
"Hiện nay chưa có một biện pháp rõ ràng nào được chứng minh là có khả năng phòng ngừa được bệnh lý não úng thủy. Một số điều cần lưu ý để giảm thiểu nguy cơ như sau:


	
	Khám thai định kỳ theo đúng hạn, tiến hành tầm soát đầy đủ theo sự hướng dẫn của bác sĩ để phát hiện sớm một tình trạng não úng thủy. Trẻ được chẩn đoán não úng thủy ngay từ khi còn trong bụng mẹ sẽ được theo dõi và can thiệp sớm, giảm thiểu tối đa các biến chứng của bệnh.
	
	
	Đến gặp bác sĩ để được tư vấn các loại vắc xin cần tiêm phòng trước khi mang thai, đặc biệt ở những người có cơ địa miễn dịch suy giảm.
	
	
	Chăm sóc bé cẩn thận, luôn quan sát bé, không lơ là để hạn chế chấn thương lên vùng đầu, tránh gây ra những thương tổn đáng tiếc.
	
	
	Không chơi đùa với trẻ bằng cách tung trẻ lên cao trong không trung, đặc biệt với trẻ sơ sinh
	
	
	Tiêm chủng đầy đủ cho trẻ
	
	
	Cần đưa trẻ đến cơ sở y tế ngay nếu phát hiện bất kỳ dấu hiệu bất thường nào như đầu to lên, mắt nhìn xuống dưới, …
	
	
	Ở người lớn, nếu không may mắc phải các bệnh lý thần kinh cần đi khám sớm và điều trị triệt để.",Phòng ngừa bệnh Não úng thủy,0,[]
"Ngoài các triệu chứng lâm sàng mà bệnh nhân gặp phải, để chẩn đoán não úng thủy, bác sĩ cần khai thác tiền sử, khám lâm sàng và chỉ định thêm các xét nghiệm cần thiết.

Thăm khám lâm sàng:

Bác sĩ sẽ trực tiếp khám cho người bệnh để có đánh giá chính xác thông qua các bước sau:

Đánh giá mức độ phát triển thể chất của trẻ

Đo chu vi vòng đầu

Khám mắt

Đánh giá cảm giác và vận động

Đánh giá trương lực cơ, cơ lực, độ yếu liệt.

Phương tiện chẩn đoán hình ảnh: là biện pháp giúp chẩn đoán xác định não úng thủy ở cả trẻ em và người lớn.


	
	Siêu âm qua thóp ở trẻ nhỏ giúp quan sát rõ hình ảnh não úng thủy, đôi khi có thể tìm ra được nguyên nhân gây bệnh.
	
	
	CT scan sọ não
	
	
	MRI sọ não",Các biện pháp chẩn đoán bệnh Não úng thủy,0,[]
"Điều trị não úng thủy là điều trị cần can thiệp ngoại khoa, không có loại thuốc nào có thể điều trị được bệnh. Triệu chứng và biến chứng mà não úng thủy mang lại khá nặng nề nhưng nếu được phát hiện sớm và điều trị kịp thời, bệnh có thể được chữa lành hoàn toàn, mang lại nhiều kết quả tốt. Trẻ có thể phục hồi nhanh chóng và đến trường như những đứa trẻ khác. Một số can thiệp ngoại khoa giúp điều trị não úng thủy:


	
	Phẫu thuật loại bỏ nguyên nhân gây bệnh như u màng não, u não, u hố sọ sau
	
	
	Can thiệp giải quyết tắc nghẽn, tái lưu thông dịch não tủy bằng cách đặt một ống shunt đưa dịch não tủy trong não thất đến các khoang khác trong cơ thể để được hấp thu như khoang trong ổ bụng. Tại đây, dịch não tủy được hấp thu và trở lại tuần hoàn. Kỹ thuật này có thể được chỉ định đơn độc hoặc được tiến hành trước khi phẫu thuật giải quyết nguyên nhân. Việc đặt ống dẫn lưu vào ổ bụng có nhiều nguy cơ, bao gồm nhiễm trùng, tắc nghẽn ống. Khi trẻ có những dấu hiệu bất thường sau khi đặt ống thông cần đưa trẻ trở lại bệnh viện ngay.
	
	
	Nội soi phá sàn não thất ba là kỹ thuật mới nào tạo ra con đường lưu thông dịch não tủy khác mà không cần đặt ống shunt. Đây là phương pháp có hiệu quả ở trẻ sơ sinh.
	


Đối với não úng thủy ở trẻ em, thời điểm tốt nhất để tiến hành phẫu thuật là vào khoảng 6 tháng tuổi. Đây là thời điểm sớm nhất khó thể mà trẻ nên được xử trí. Can thiệp sớm khi bệnh chưa gây ra biến chứng giúp tăng hiệu quả của việc điều trị, hạn chế được các biến chứng và bảo đảm được sự phát triển trí tuệ bình thường sau này của trẻ.

Điều trị nội khoa chỉ tỏ ra có hiệu quả khi dùng để làm giảm nhẹ triệu chứng hay kiểm soát biến chứng động kinh.

Phục hồi chức năng sau điều trị não úng thủy

Nếu có bất thường về thần kinh kéo dài sau phẫu thuật, bệnh nhân sẽ được tiến hành phục hồi chức năng để cải thiện chức năng thần kinh. Quá trình phục hồi đôi khi không lấy lại được toàn bộ chức năng và đòi hỏi sự kiên nhẫn của người bệnh vì đây là một quá trình lâu dài.

 

 

Xem thêm:


	Biến chứng nguy hiểm của não úng thủy
	Chẩn đoán bệnh não úng thủy như thế nào?
	Não úng thủy hình thành như thế nào?",Các biện pháp điều trị bệnh Não úng thủy,0,[]
"Nhiễm vi khuẩn HP là một trong những bệnh lý nhiễm khuẩn mạn tính thường gặp nhất ở người do vi khuẩn Helicobacter pylori gây nên.

Nhiễm vi khuẩn HP có nguy hiểm không và nhiễm vi khuẩn HP gây ra bệnh gì đây là câu hỏi được rất nhiều người quan tâm hiện nay do khi nhiễm vi khuẩn này bệnh nhân thường bị nhiều tổn thương và biến chứng nguy hiểm như loét dạ dày, xuất huyết tiêu hóa, thủng dạ dày, và nguy hiểm hơn là ung thư dạ dày nếu không được chẩn đoán và điều trị kịp thời.

Ước tính có khoảng hơn nửa dân số trên thế giới đã bị nhiễm HP, chủ yếu ở các nước đang phát triển với tần suất nhiễm rất cao từ 50-90% ở lứa tuổi &gt;20 và hầu hết trẻ em bị nhiễm ở độ tuổi từ 2-8.

Việt Nam cũng thuộc vùng có tỷ lệ nhiễm HP cao, vào khoảng&gt; 70% ở người lớn.",Tổng quan bệnh Nhiễm vi khuẩn HP,0,[]
"Nhiễm khuẩn này xảy ra do vi khuẩn Helicobacter pylori gây nên.

Helicobacter pylori (HP) là một trực khuẩn Gram âm, hình cong hoặc hình chữ S, đường kính từ 0,3- 1µm, dài 1,5-5 µm với 4-6 lông mảnh ở mỗi đầu, chính nhờ các lông này cùng với hình thể của mình mà HP có thể chuyển động trong môi trường nhớt.

HP thường cư trú ở trong lớp nhầy tập trung chủ yếu ở hang vị sau đó là thân vị và có thể thấy HP ở những vùng có dị sản dạ dày ở tá tràng. Không thấy HP trên bề mặt niêm mạc ruột và vùng dị sản ruột ở dạ dày.

Để có thể tồn tại trong môi trường acid của dịch vị dạ dày, vi khuẩn HP tiết ra một lượng lớn enzyme Urease, lớn hơn nhiều so với bất kỳ một loại vi khuẩn nào khác, nhằm trung hòa độ acid trong dạ dày. Vì thế ở dạ dày sự hiện diện của urease gần như đồng nghĩa với sự có mặt của HP.

Vi khuẩn HP tăng trưởng tốt ở nhiệt độ 30-40 độ và chịu được môi trường pH từ 5- 8,5.",Nguyên nhân bệnh Nhiễm vi khuẩn HP,0,[]
"Bệnh nhân khi bị nhiễm vi khuẩn HP vẫn có thể sống khỏe mạnh và thường không xuất hiện triệu chứng rõ ràng. Tuy nhiên, ở một số bệnh nhân, bệnh có thể gây ra các triệu chứng của viêm loét dạ dày, bao gồm: Đau bụng sau khi ăn, buồn nôn, mất cảm giác ngon miệng, ợ nóng thường xuyên, đầy hơi, hôi miệng, giảm cân không chủ ý.

Trường hợp nhiễm vi khuẩn HP lâu ngày, bệnh nhân sẽ có các triệu chứng rõ rệt như cơn đau bụng dữ dội và dai dẳng, khó nuốt, phân lẫn máu hoặc có màu đen, nôn ra máu hoặc dung dịch nôn có màu đen hay trông như bã cà phê.

Nếu bệnh nhân xuất hiện các triệu chứng trên, nghi ngờ bị nhiễm vi khuẩn HP, cần đến ngay bệnh viện hoặc cơ sở y tế để được chẩn đoán  và điều trị kịp thời nhằm hạn chế tối đa các biến chứng nguy hiểm do HP gây ra.",Triệu chứng bệnh Nhiễm vi khuẩn HP,0,[]
"HP có thể được lây truyền qua nhiều đường như: miệng-miệng, phân-miệng, dạ dày-miệng và dạ dày- dạ dày. Ở những nơi có điều kiện vệ sinh kém, nước và thức ăn bị nhiễm là nguồn lây lan quan trọng ban đầu.Trong đó nhiễm vi khuẩn HP lây qua 3 con đường chính sau:


	
	Lây qua đường miệng-miệng: Đây là đường lây truyền phổ biến nhất hiện nay. Nếu vợ hoặc chồng bị nhiễm HP thì chắc chắn rằng một người còn lại  có nguy cơ bị nhiễm HP rất cao, có thể đến 90%. Do đó, khi một người đã nhiễm HP thì người kia cũng cần đi kiểm tra. Nếu cả 2 người đều nhiễm thì cũng điều trị cả 2 để tránh vi khuẩn đề kháng thuốc.
	
	
	Lây qua đường phân-miệng: Sự tái nhiễm và lây lan HP trong cộng đồng còn qua sinh hoạt ăn uống, thói quen dùng chung đồ trong gia đình và cộng đồng.
	
	
	Lây qua đường dạ dày-miệng: Các thiết bị y tế như ống soi, dụng cụ nha khoa, dụng cụ tai mũi họng.... chưa được vệ sinh tiệt khuẩn sạch sẽ.",Đường lây truyền bệnh Nhiễm vi khuẩn HP,0,[]
"Nhiễm khuẩn HP phụ thuộc vào nhiều yếu tố như tuổi tác, vị trí địa lý và chất lượng cuộc sống. Nhiễm vi khuẩn HP có thể xảy ra ở bất cứ đối tượng nào, từ trẻ đến già, từ nam đến nữ nhưng thông thương bệnh nhân bị nhiễm vi khuẩn Helicobacter pylori ngay từ khi còn nhỏ.

Những đối tượng dễ mắc bệnh lý này bao gồm:


	
	Người bệnh thường xuyên sống ở những nơi đông đúc như ký túc xá, quân đội, gia đình có nhiều người, chỉ cần một người bị nhiễm vi khuẩn HP có thể lây lan cho cả một tập thể.  
	
	
	Khu vực sống thiếu nước sạch, thực phẩm nhiễm bẩn không đảm bảo an toàn.
	
	
	Người sống ở những nước đang phát triển có nguy cơ rất cao bị nhiễm vi khuẩn HP: người dân sống ở các nước đang phát triển, nơi mà điều kiện sống chật chội và nước sinh hoạt bị thiếu và không sạch, vệ sinh môi trường kém.
	
	
	Sống chung với bệnh nhân  bị nhiễm H. pylori.
	
	
	Ở các nước đang phát triển,đối tượng nguy cơ cao bị nhiễm khuẩn là trẻ em ở độ tuổi từ 2-8 tuổi và người lớn từ 20 tuổi trở lên.
	
	
	Ở các nước phát triển tuổi bị nhiễm khuẩn HP thường &gt;50 tuổi và chiếm 50% dân số.","Nhiễm khuẩn HP phụ thuộc vào nhiều yếu tố như tuổi tác, vị trí địa lý và chất lượng cuộc sống. Nhiễm vi khuẩn HP có thể xảy ra ở bất cứ đối tượng nào, từ trẻ đến già, từ nam đến nữ nhưng thông thương bệnh nhân bị nhiễm vi khuẩn Helicobacter pylori ngay từ khi còn nhỏ.

Những đối tượng dễ mắc bệnh lý này bao gồm:


	
	Người bệnh thường xuyên sống ở những nơi đông đúc như ký túc xá, quân đội, gia đình có nhiều người, chỉ cần một người bị nhiễm vi khuẩn HP có thể lây lan cho cả một tập thể.  
	
	
	Khu vực sống thiếu nước sạch, thực phẩm nhiễm bẩn không đảm bảo an toàn.
	
	
	Người sống ở những nước đang phát triển có nguy cơ rất cao bị nhiễm vi khuẩn HP: người dân sống ở các nước đang phát triển, nơi mà điều kiện sống chật chội và nước sinh hoạt bị thiếu và không sạch, vệ sinh môi trường kém.
	
	
	Sống chung với bệnh nhân  bị nhiễm H. pylori.
	
	
	Ở các nước đang phát triển,đối tượng nguy cơ cao bị nhiễm khuẩn là trẻ em ở độ tuổi từ 2-8 tuổi và người lớn từ 20 tuổi trở lên.
	
	
	Ở các nước phát triển tuổi bị nhiễm khuẩn HP thường &gt;50 tuổi và chiếm 50% dân số.",0,[]
"Hiện nay, trên thế giới người ta vẫn chưa nghiên cứu được vắc-xin ngừa vi khuẩn HP nên phòng ngừa là cách tốt nhất để tránh nhiễm và tránh gặp các biến chứng nặng do vi khuẩn HP gây ra.


	
	Ăn các loại thực phẩm sạch, đảm bảo chất lượng và có nguồn gốc rõ ràng
	
	
	Sử dụng và uống các nguồn nước sạch,  không bị nhiễm bẩn.
	
	
	Nên ăn chín, uống sôi, tránh thói quen ăn mặn, không nên sử dụng nhiều muối và ăn các loại khô, mắm, thịt cá xông khói, nướng cháy.
	
	
	Rửa tay bằng xà phòng trước khi ăn và sau khi đi vệ sinh giúp phòng ngừa nhiễm khuẩn HP.
	
	
	Bổ sung các loại thực phẩm giàu chất xơ, nhiều vitamin từ rau củ quả để góp phần bảo vệ và hạn chế ung thư dạ dày.
	
	
	Tập thể dục 30 phút 1 ngày với các bài tập nhẹ nhàng, vừa sức như đi bộ , tập yoga, đặc biệt là trẻ em cần tập thói quen tập thể dục từ nhỏ để tăng cường sức đề kháng cho trẻ.",Phòng ngừa bệnh Nhiễm vi khuẩn HP,0,[]
"Mất ngủ là gì?

Giấc ngủ đóng vai trò quan trọng trong đời sống của mỗi con người, giúp con người được nghỉ ngơi sau những khoảng thời gian làm việc và học tập.

Mất ngủ là một rối loạn giấc ngủ phổ biến có thể bao gồm ngủ không sâu giấc, khó đi vào giấc ngủ, thức dậy quá sớm và không thể quay lại giấc ngủ và vẫn có thể cảm thấy mệt mỏi khi thức dậy. Mất ngủ có thể gây tình trạng mệt mỏi khó chịu ảnh hưởng nghiêm trọng đến hiệu suất làm việc và chất lượng cuộc sống.

Trung bình một người bình thường ngủ từ 7- 8 tiếng/ngày trong đó giấc ngủ phải đảm bảo đủ về thời gian, đủ sâu và cảm thấy thỏa mái khỏe khoắn sau khi thức dậy.

Mất ngủ bao gồm: Mất ngủ cấp tính và mất ngủ mạn tính. Mất ngủ mạn tính là tình trạng mất ngủ kéo dài trong vòng ít nhất là 1 tháng. Mất ngủ cấp tính là mất ngủ kéo dài dưới 1 tháng.

Bị mất ngủ là tình trạng phổ biến hiện nay không chỉ ảnh hưởng đến người già và còn gặp ở những người trẻ tuổi do nhiều nguyên nhân khác nhau. Những thay đổi về thói quen ngày hàng ngày có thể giúp cải thiện giấc ngủ trên một số đối tượng.",Tổng quan bệnh Mất ngủ,0,[]
