question1,question2,label
"Những bệnh thường gặp ở trẻ 11 tháng tuổi","Bệnh viêm tai ở trẻ 11 tháng tuổi biểu hiện như thế nào ?",1
"Những bệnh thường gặp ở trẻ 11 tháng tuổi","Cần lưu ý gì khi chăm sóc trẻ 11 tháng tuổi bị tiêu chảy ?",1
"Trẻ 11 tháng tuổi có đặc điểm gì ?","Bệnh viêm tai ở trẻ 11 tháng tuổi biểu hiện như thế nào ?",1
"Trẻ 11 tháng tuổi có đặc điểm gì ?","Cần lưu ý gì khi chăm sóc trẻ 11 tháng tuổi bị tiêu chảy ?",1
"Bệnh viêm tai ở trẻ 11 tháng tuổi biểu hiện như thế nào ?","Cần lưu ý gì khi chăm sóc trẻ 11 tháng tuổi bị tiêu chảy ?",1
"Ăn trứng vịt lộn khi mang bầu","Trứng vịt lộn có chứa các thành phần gì ?",1
"Ăn trứng vịt lộn khi mang bầu","Phụ nữ có thai cần lưu ý gì khi ăn trứng vịt lộn ?",1
"Ăn trứng vịt lộn khi mang bầu","Phụ nữ có thai mắc các bệnh gì không nên ăn trứng vịt lộn ?",1
"Trứng vịt lộn có chứa các thành phần gì ?","Phụ nữ có thai cần lưu ý gì khi ăn trứng vịt lộn ?",1
"Trứng vịt lộn có chứa các thành phần gì ?","Phụ nữ có thai mắc các bệnh gì không nên ăn trứng vịt lộn ?",1
"Phụ nữ có thai cần lưu ý gì khi ăn trứng vịt lộn ?","Phụ nữ có thai mắc các bệnh gì không nên ăn trứng vịt lộn ?",1
"Tại sao đặt vòng mà vẫn có thai bình thường?","Nguyên nhân của việc đặt vòng mà vẫn có thai là gì ?",1
"Tại sao đặt vòng mà vẫn có thai bình thường?","Những điều cần làm sau khi đặt vòng là gì ?",1
"Tại sao đặt vòng mà vẫn có thai bình thường?","Những đối tượng nào không được đặt vòng tránh thai ?",1
"Nguyên nhân của việc đặt vòng mà vẫn có thai là gì ?","Những điều cần làm sau khi đặt vòng là gì ?",1
"Nguyên nhân của việc đặt vòng mà vẫn có thai là gì ?","Những đối tượng nào không được đặt vòng tránh thai ?",1
"Những điều cần làm sau khi đặt vòng là gì ?","Những đối tượng nào không được đặt vòng tránh thai ?",1
"Tham khảo chế độ dinh dưỡng vàng cho trẻ 5 tuổi","Cần lưu ý gì khi xây dựng chế độ ăn uống cho trẻ 5 tuổi ?",1
"Tham khảo chế độ dinh dưỡng vàng cho trẻ 5 tuổi","Những chất nào cần thiết trong chế độ dinh dưỡng cho trẻ 5 tuổi ?",1
"Tham khảo chế độ dinh dưỡng vàng cho trẻ 5 tuổi","Trẻ 5 tuổi cần có chế độ dinh dưỡng như thế nào ?",1
"Cần lưu ý gì khi xây dựng chế độ ăn uống cho trẻ 5 tuổi ?","Những chất nào cần thiết trong chế độ dinh dưỡng cho trẻ 5 tuổi ?",1
"Cần lưu ý gì khi xây dựng chế độ ăn uống cho trẻ 5 tuổi ?","Trẻ 5 tuổi cần có chế độ dinh dưỡng như thế nào ?",1
"Những chất nào cần thiết trong chế độ dinh dưỡng cho trẻ 5 tuổi ?","Trẻ 5 tuổi cần có chế độ dinh dưỡng như thế nào ?",1
"6 cách giúp hạ huyết áp nhờ giảm cân và ngủ đúng cách","Tập thể dục thường xuyên có giúp cải thiện tình trạng huyết áp cao không ?",1
"6 cách giúp hạ huyết áp nhờ giảm cân và ngủ đúng cách","Bệnh nhân bị cao huyết áp cần có thay đổi gì trong khẩu phần ăn ?",1
"6 cách giúp hạ huyết áp nhờ giảm cân và ngủ đúng cách","Chứng thở khi ngủ có phải triệu chứng của bệnh tim mạch không ?",1
"Tập thể dục thường xuyên có giúp cải thiện tình trạng huyết áp cao không ?","Bệnh nhân bị cao huyết áp cần có thay đổi gì trong khẩu phần ăn ?",1
"Tập thể dục thường xuyên có giúp cải thiện tình trạng huyết áp cao không ?","Chứng thở khi ngủ có phải triệu chứng của bệnh tim mạch không ?",1
"Bệnh nhân bị cao huyết áp cần có thay đổi gì trong khẩu phần ăn ?","Chứng thở khi ngủ có phải triệu chứng của bệnh tim mạch không ?",1
"Tại sao người ăn chay lại sống lâu hơn","Chế độ ăn chay vẫn thiếu hụt những chất dinh dưỡng gì ?",1
"Tại sao người ăn chay lại sống lâu hơn","Ăn chay đem lại những lợi ích gì ?",1
"Tại sao người ăn chay lại sống lâu hơn","Chất chống oxy hóa có tác dụng gì ?",1
"Chế độ ăn chay vẫn thiếu hụt những chất dinh dưỡng gì ?","Ăn chay đem lại những lợi ích gì ?",1
"Chế độ ăn chay vẫn thiếu hụt những chất dinh dưỡng gì ?","Chất chống oxy hóa có tác dụng gì ?",1
"Ăn chay đem lại những lợi ích gì ?","Chất chống oxy hóa có tác dụng gì ?",1
"Cách điều trị cảm lạnh sau sinh và cách phòng tránh mẹ cần ghi nhớ","Vì sao sau khi sinh phụ nữ dễ bị cảm ?",1
"Cách điều trị cảm lạnh sau sinh và cách phòng tránh mẹ cần ghi nhớ","Những biểu hiện của tình trạng cảm lạnh sau khi sinh là gì ?",1
"Cách điều trị cảm lạnh sau sinh và cách phòng tránh mẹ cần ghi nhớ","Khi nghi ngờ mình bị cảm lạnh sau sinh thì các mẹ nên làm gì ?",1
"Vì sao sau khi sinh phụ nữ dễ bị cảm ?","Những biểu hiện của tình trạng cảm lạnh sau khi sinh là gì ?",1
"Vì sao sau khi sinh phụ nữ dễ bị cảm ?","Khi nghi ngờ mình bị cảm lạnh sau sinh thì các mẹ nên làm gì ?",1
"Những biểu hiện của tình trạng cảm lạnh sau khi sinh là gì ?","Khi nghi ngờ mình bị cảm lạnh sau sinh thì các mẹ nên làm gì ?",1
"Nên chọn sữa bột như thế nào để giúp trẻ hết biếng ăn?","Biếng ăn ở trẻ là hiện tượng gì ?",1
"Nên chọn sữa bột như thế nào để giúp trẻ hết biếng ăn?","Tác hai của tình trạng biếng ăn đối với trẻ là gì ?",1
"Nên chọn sữa bột như thế nào để giúp trẻ hết biếng ăn?","Sữa bột cho trẻ biếng ăn cần có những yếu tố gì ?",1
"Biếng ăn ở trẻ là hiện tượng gì ?","Tác hai của tình trạng biếng ăn đối với trẻ là gì ?",1
"Biếng ăn ở trẻ là hiện tượng gì ?","Sữa bột cho trẻ biếng ăn cần có những yếu tố gì ?",1
"Tác hai của tình trạng biếng ăn đối với trẻ là gì ?","Sữa bột cho trẻ biếng ăn cần có những yếu tố gì ?",1
"Các hạng mục nên khám sức khỏe cho nam","Nam giới nên kiểm tra gì khi đi khám sức khỏe ?",1
"Các hạng mục nên khám sức khỏe cho nam","Nam giới bao nhiêu tuổi thì nên đi tầm soát bệnh tiểu đường ?",1
"Các hạng mục nên khám sức khỏe cho nam","Nam giới nên đi tầm soát các bệnh ung thư gì ?",1
"Nam giới nên kiểm tra gì khi đi khám sức khỏe ?","Nam giới bao nhiêu tuổi thì nên đi tầm soát bệnh tiểu đường ?",1
"Nam giới nên kiểm tra gì khi đi khám sức khỏe ?","Nam giới nên đi tầm soát các bệnh ung thư gì ?",1
"Nam giới bao nhiêu tuổi thì nên đi tầm soát bệnh tiểu đường ?","Nam giới nên đi tầm soát các bệnh ung thư gì ?",1
"Những bộ phận của gà chứa nhiều độc tố tuyệt đối không cho trẻ ăn","Ăn phao câu gà có tác hại gì ?",1
"Những bộ phận của gà chứa nhiều độc tố tuyệt đối không cho trẻ ăn","Da gà có tác hại gì đối với trẻ khi ăn ?",1
"Những bộ phận của gà chứa nhiều độc tố tuyệt đối không cho trẻ ăn","Thịt gà không nên ăn cùng với các loại rau gì ?",1
"Ăn phao câu gà có tác hại gì ?","Da gà có tác hại gì đối với trẻ khi ăn ?",1
"Ăn phao câu gà có tác hại gì ?","Thịt gà không nên ăn cùng với các loại rau gì ?",1
"Da gà có tác hại gì đối với trẻ khi ăn ?","Thịt gà không nên ăn cùng với các loại rau gì ?",1
"Bài thuốc chữa sâu răng hiệu quả tại nhà","Các loại nguyên liệu thiên nhiên nào giúp chữa sâu răng hiệu quả ?",1
"Bài thuốc chữa sâu răng hiệu quả tại nhà","Cách làm các bài thuốc chữa sâu răng hiệu quả ?",1
"Các loại nguyên liệu thiên nhiên nào giúp chữa sâu răng hiệu quả ?","Cách làm các bài thuốc chữa sâu răng hiệu quả ?",1
"Cách sử dụng thuốc Augmentin hiệu quả nhất","Thuốc kháng sinh Augmentin có chứa thành phần gì ?",1
"Cách sử dụng thuốc Augmentin hiệu quả nhất","Cần lưu ý gì khi sử dụng thuốc Augmentin ?",1
"Cách sử dụng thuốc Augmentin hiệu quả nhất","Uống quá liều Augmentin sẽ gặp phải các triệu chứng gì ?",1
"Thuốc kháng sinh Augmentin có chứa thành phần gì ?","Cần lưu ý gì khi sử dụng thuốc Augmentin ?",1
"Thuốc kháng sinh Augmentin có chứa thành phần gì ?","Uống quá liều Augmentin sẽ gặp phải các triệu chứng gì ?",1
"Cần lưu ý gì khi sử dụng thuốc Augmentin ?","Uống quá liều Augmentin sẽ gặp phải các triệu chứng gì ?",1
"Sau khi sinh mổ bao lâu có thể gen bụng?","Gen bụng là gì ?",1
"Sau khi sinh mổ bao lâu có thể gen bụng?","Thời gian để sản dịch chảy ra ngoài hết là bao lâu ?",1
"Sau khi sinh mổ bao lâu có thể gen bụng?","Tác dụng của việc cho con bú mẹ là gì ?",1
"Gen bụng là gì ?","Thời gian để sản dịch chảy ra ngoài hết là bao lâu ?",1
"Gen bụng là gì ?","Tác dụng của việc cho con bú mẹ là gì ?",1
"Thời gian để sản dịch chảy ra ngoài hết là bao lâu ?","Tác dụng của việc cho con bú mẹ là gì ?",1
"Bệnh hen suyễn ở trẻ em và cách điều trị","Hen suyễn là bệnh gì ?",1
"Bệnh hen suyễn ở trẻ em và cách điều trị","Nguyên nhân gây ra bệnh hen suyễn ở trẻ em là gì ?",1
"Bệnh hen suyễn ở trẻ em và cách điều trị","Các cơn hen thường có các mức độ nào ?",1
"Hen suyễn là bệnh gì ?","Nguyên nhân gây ra bệnh hen suyễn ở trẻ em là gì ?",1
"Hen suyễn là bệnh gì ?","Các cơn hen thường có các mức độ nào ?",1
"Nguyên nhân gây ra bệnh hen suyễn ở trẻ em là gì ?","Các cơn hen thường có các mức độ nào ?",1
"Người bị zona thần kinh nên ăn gì và kiêng gì?","Bệnh zona thần kinh là gì ?",1
"Người bị zona thần kinh nên ăn gì và kiêng gì?","Tác nhân gây bệnh zona thần kinh là gì ?",1
"Người bị zona thần kinh nên ăn gì và kiêng gì?","Triệu chứng của bệnh zona thần kinh biểu hiện như thế nào ?",1
"Bệnh zona thần kinh là gì ?","Tác nhân gây bệnh zona thần kinh là gì ?",1
"Bệnh zona thần kinh là gì ?","Triệu chứng của bệnh zona thần kinh biểu hiện như thế nào ?",1
"Tác nhân gây bệnh zona thần kinh là gì ?","Triệu chứng của bệnh zona thần kinh biểu hiện như thế nào ?",1
"Chế độ dinh dưỡng dành cho mẹ bầu trong 1-2 tháng đầu","Những chất mà phụ nữ có thai bắt buộc phải bổ sung trong những tháng đầu thai kỳ là gì ?",1
"Chế độ dinh dưỡng dành cho mẹ bầu trong 1-2 tháng đầu","Thai phụ cần bổ sung bao nhiêu protein một ngày ?",1
"Chế độ dinh dưỡng dành cho mẹ bầu trong 1-2 tháng đầu","Chất sắt có tác dụng gì đối với phụ nữ có thai ?",1
"Những chất mà phụ nữ có thai bắt buộc phải bổ sung trong những tháng đầu thai kỳ là gì ?","Thai phụ cần bổ sung bao nhiêu protein một ngày ?",1
"Những chất mà phụ nữ có thai bắt buộc phải bổ sung trong những tháng đầu thai kỳ là gì ?","Chất sắt có tác dụng gì đối với phụ nữ có thai ?",1
"Thai phụ cần bổ sung bao nhiêu protein một ngày ?","Chất sắt có tác dụng gì đối với phụ nữ có thai ?",1
"Ung thư nội mạc tử cung - Nguyên nhân","Ung thư nội mạc tử cung là bệnh gì ?",1
"Ung thư nội mạc tử cung - Nguyên nhân","Triệu chứng của bệnh Ung thư nội mạc tử cung biểu hiện như thế nào ?",1
"Ung thư nội mạc tử cung - Nguyên nhân","Làm thế nào để chẩn đoán và điều trị bệnh Ung thư nội mạc tử cung ?",1
"Ung thư nội mạc tử cung là bệnh gì ?","Triệu chứng của bệnh Ung thư nội mạc tử cung biểu hiện như thế nào ?",1
"Ung thư nội mạc tử cung là bệnh gì ?","Làm thế nào để chẩn đoán và điều trị bệnh Ung thư nội mạc tử cung ?",1
"Triệu chứng của bệnh Ung thư nội mạc tử cung biểu hiện như thế nào ?","Làm thế nào để chẩn đoán và điều trị bệnh Ung thư nội mạc tử cung ?",1
"8 vấn đề sức khỏe mọi người thường hiểu sai","Chuối có tác dụng gì đối với cơ thể ?",1
"8 vấn đề sức khỏe mọi người thường hiểu sai","Uống nước ép có thật sự tốt cho cơ thể ?",1
"8 vấn đề sức khỏe mọi người thường hiểu sai","Dùng canxi bổ sung có tác dụng gì ?",1
"Chuối có tác dụng gì đối với cơ thể ?","Uống nước ép có thật sự tốt cho cơ thể ?",1
"Chuối có tác dụng gì đối với cơ thể ?","Dùng canxi bổ sung có tác dụng gì ?",1
"Uống nước ép có thật sự tốt cho cơ thể ?","Dùng canxi bổ sung có tác dụng gì ?",1
"Những lưu ý để chọn giày cho mẹ khi mang thai an toàn","Giày có kích thước như thế nào thì phù hợp với phụ nữ mang thai ?",1
"Những lưu ý để chọn giày cho mẹ khi mang thai an toàn","Phụ nữ có thai cần lưu ý gì khi chọn giày ?",1
"Những lưu ý để chọn giày cho mẹ khi mang thai an toàn","Tại sao phụ nữ có thai nên mua giày vào buổi chiều hoặc tối ?",1
"Giày có kích thước như thế nào thì phù hợp với phụ nữ mang thai ?","Phụ nữ có thai cần lưu ý gì khi chọn giày ?",1
"Giày có kích thước như thế nào thì phù hợp với phụ nữ mang thai ?","Tại sao phụ nữ có thai nên mua giày vào buổi chiều hoặc tối ?",1
"Phụ nữ có thai cần lưu ý gì khi chọn giày ?","Tại sao phụ nữ có thai nên mua giày vào buổi chiều hoặc tối ?",1
"Bảo quản và đông lạnh trứng như thế nào?","Chỉ nên thực hiện bảo quản và đông lạnh trứng khi nào ?",1
"Bảo quản và đông lạnh trứng như thế nào?","Độ tuổi nào nên bảo quản và đông lạnh trứng ?",1
"Bảo quản và đông lạnh trứng như thế nào?","Nên bảo quản và đông lạnh trứng như thế nào ?",1
"Chỉ nên thực hiện bảo quản và đông lạnh trứng khi nào ?","Độ tuổi nào nên bảo quản và đông lạnh trứng ?",1
"Chỉ nên thực hiện bảo quản và đông lạnh trứng khi nào ?","Nên bảo quản và đông lạnh trứng như thế nào ?",1
"Độ tuổi nào nên bảo quản và đông lạnh trứng ?","Nên bảo quản và đông lạnh trứng như thế nào ?",1
"Nắm chắc 8 chỉ số này để tự đọc kết quả xét nghiệm máu","Giới hạn bình thường của Glucose trong máu là bao nhiêu ?",1
"Nắm chắc 8 chỉ số này để tự đọc kết quả xét nghiệm máu","Chỉ số bình thường của nhóm men gan dao động bao nhiêu ?",1
"Nắm chắc 8 chỉ số này để tự đọc kết quả xét nghiệm máu","GGT tăng là dấu hiệu của hiện tượng gì ?",1
"Giới hạn bình thường của Glucose trong máu là bao nhiêu ?","Chỉ số bình thường của nhóm men gan dao động bao nhiêu ?",1
"Giới hạn bình thường của Glucose trong máu là bao nhiêu ?","GGT tăng là dấu hiệu của hiện tượng gì ?",1
"Chỉ số bình thường của nhóm men gan dao động bao nhiêu ?","GGT tăng là dấu hiệu của hiện tượng gì ?",1
"Tại sao trẻ ra mồ hôi ở vùng đầu và lưng?","Nguyên nhân khiến trẻ ra mồ hôi vùng đầu và lưng là gì ?",1
"Tại sao trẻ ra mồ hôi ở vùng đầu và lưng?","Trẻ ra mồ hôi vùng đầu và lưng là dấu hiệu của bệnh gì ?",1
"Tại sao trẻ ra mồ hôi ở vùng đầu và lưng?","Cần xử lý như thế nào khi trẻ ra mồ hôi trộm ?",1
"Nguyên nhân khiến trẻ ra mồ hôi vùng đầu và lưng là gì ?","Trẻ ra mồ hôi vùng đầu và lưng là dấu hiệu của bệnh gì ?",1
"Nguyên nhân khiến trẻ ra mồ hôi vùng đầu và lưng là gì ?","Cần xử lý như thế nào khi trẻ ra mồ hôi trộm ?",1
"Trẻ ra mồ hôi vùng đầu và lưng là dấu hiệu của bệnh gì ?","Cần xử lý như thế nào khi trẻ ra mồ hôi trộm ?",1
"Những điều mẹ cần biết về tăng cân khi mang thai","Tăng cân khi mang thai quan trọng như thế nào ?",1
"Những điều mẹ cần biết về tăng cân khi mang thai","Thế nào là tăng cân hợp lý tỏng thai kỳ ?",1
"Những điều mẹ cần biết về tăng cân khi mang thai","Phụ nữ có thai nên có chế độ dinh dưỡng như thế nào ?",1
"Tăng cân khi mang thai quan trọng như thế nào ?","Thế nào là tăng cân hợp lý tỏng thai kỳ ?",1
"Tăng cân khi mang thai quan trọng như thế nào ?","Phụ nữ có thai nên có chế độ dinh dưỡng như thế nào ?",1
"Thế nào là tăng cân hợp lý tỏng thai kỳ ?","Phụ nữ có thai nên có chế độ dinh dưỡng như thế nào ?",1
"Năm mới cần lưu ý 6 bệnh dễ mắc do ăn nhiều thịt","Ăn thịt nhiều ảnh hưởng gì đến hệ tim mạch ?",1
"Năm mới cần lưu ý 6 bệnh dễ mắc do ăn nhiều thịt","Bệnh tiểu đường có liên quan gì đến chế độ ăn ?",1
"Năm mới cần lưu ý 6 bệnh dễ mắc do ăn nhiều thịt","Ăn nhiều thịt ảnh hưởng như thế nào đến các bệnh chuyển hóa ?",1
"Ăn thịt nhiều ảnh hưởng gì đến hệ tim mạch ?","Bệnh tiểu đường có liên quan gì đến chế độ ăn ?",1
"Ăn thịt nhiều ảnh hưởng gì đến hệ tim mạch ?","Ăn nhiều thịt ảnh hưởng như thế nào đến các bệnh chuyển hóa ?",1
"Bệnh tiểu đường có liên quan gì đến chế độ ăn ?","Ăn nhiều thịt ảnh hưởng như thế nào đến các bệnh chuyển hóa ?",1
"Những cách trị rôm sảy ở trẻ sơ sinh bằng phương pháp thiên nhiên","Mướp đắng có tác dụng gì đối với trẻ sơ sinh ?",1
"Những cách trị rôm sảy ở trẻ sơ sinh bằng phương pháp thiên nhiên","Làm sao để chế biến mướp đắng ?",1
"Mướp đắng có tác dụng gì đối với trẻ sơ sinh ?","Làm sao để chế biến mướp đắng ?",1
"Ung thư vòm họng lây qua đường nào?","Nguyên nhân gây ra Ung thư vòm họng là gì ?",1
"Ung thư vòm họng lây qua đường nào?","Ung thư vòm họng lây truyền trực tiếp hay gián tiếp ?",1
"Ung thư vòm họng lây qua đường nào?","Ung thư vòm họng lây truyền như thế nào ?",1
"Nguyên nhân gây ra Ung thư vòm họng là gì ?","Ung thư vòm họng lây truyền trực tiếp hay gián tiếp ?",1
"Nguyên nhân gây ra Ung thư vòm họng là gì ?","Ung thư vòm họng lây truyền như thế nào ?",1
"Ung thư vòm họng lây truyền trực tiếp hay gián tiếp ?","Ung thư vòm họng lây truyền như thế nào ?",1
"Các loại lá tắm cho trẻ sơ sinh","Dùng lá kinh giới tắm cho trẻ như thế nào ?",1
"Các loại lá tắm cho trẻ sơ sinh","Nước kinh giới có tác dụng gì ?",1
"Các loại lá tắm cho trẻ sơ sinh","Tắm lá ngải cứu cho bé có tác dụng gì ?",1
"Dùng lá kinh giới tắm cho trẻ như thế nào ?","Nước kinh giới có tác dụng gì ?",1
"Dùng lá kinh giới tắm cho trẻ như thế nào ?","Tắm lá ngải cứu cho bé có tác dụng gì ?",1
"Nước kinh giới có tác dụng gì ?","Tắm lá ngải cứu cho bé có tác dụng gì ?",1
"19 dấu hiệu của bệnh tim mạch","Bệnh mạch vành là bệnh gì ?",1
"19 dấu hiệu của bệnh tim mạch","Nguyên nhân gây ra bệnh mạch vành là gì ?",1
"19 dấu hiệu của bệnh tim mạch","Suy tim là bệnh lý gì ?",1
"Bệnh mạch vành là bệnh gì ?","Nguyên nhân gây ra bệnh mạch vành là gì ?",1
"Bệnh mạch vành là bệnh gì ?","Suy tim là bệnh lý gì ?",1
"Nguyên nhân gây ra bệnh mạch vành là gì ?","Suy tim là bệnh lý gì ?",1
"Bệnh viêm da cơ địa có tự khỏi không?","Bệnh viêm da cơ địa là bệnh gì ?",1
"Bệnh viêm da cơ địa có tự khỏi không?","Triệu chứng của bệnh viêm da cơ địa biểu hiện như thế nào ?",1
"Bệnh viêm da cơ địa có tự khỏi không?","Làm thế nào để điều trị bệnh viêm da cơ địa ?",1
"Bệnh viêm da cơ địa là bệnh gì ?","Triệu chứng của bệnh viêm da cơ địa biểu hiện như thế nào ?",1
"Bệnh viêm da cơ địa là bệnh gì ?","Làm thế nào để điều trị bệnh viêm da cơ địa ?",1
"Triệu chứng của bệnh viêm da cơ địa biểu hiện như thế nào ?","Làm thế nào để điều trị bệnh viêm da cơ địa ?",1
"Thụt rửa bằng thuốc sát trùng có tiêu diệt HIV không?","HIV là virus gì ?",1
"Thụt rửa bằng thuốc sát trùng có tiêu diệt HIV không?","Hành vi thụt rửa bằng thuốc sát trùng gây nên những tác hại gì ?",1
"Thụt rửa bằng thuốc sát trùng có tiêu diệt HIV không?","Thụt rửa âm đạo gây ra những biến chứng gì ?",1
"HIV là virus gì ?","Hành vi thụt rửa bằng thuốc sát trùng gây nên những tác hại gì ?",1
"HIV là virus gì ?","Thụt rửa âm đạo gây ra những biến chứng gì ?",1
"Hành vi thụt rửa bằng thuốc sát trùng gây nên những tác hại gì ?","Thụt rửa âm đạo gây ra những biến chứng gì ?",1
"5 bài tập thể dục cho bà bầu giúp máu lưu thôn","Tập thể dục đều đặn khi mang thai có tác dụng gì ?",1
"5 bài tập thể dục cho bà bầu giúp máu lưu thôn","Những bài tập thể dục nào an toàn cho phụ nữ có thai ?",1
"5 bài tập thể dục cho bà bầu giúp máu lưu thôn","Những bài tập thể dục nào nên tránh khi mang thai ?",1
"Tập thể dục đều đặn khi mang thai có tác dụng gì ?","Những bài tập thể dục nào an toàn cho phụ nữ có thai ?",1
"Tập thể dục đều đặn khi mang thai có tác dụng gì ?","Những bài tập thể dục nào nên tránh khi mang thai ?",1
"Những bài tập thể dục nào an toàn cho phụ nữ có thai ?","Những bài tập thể dục nào nên tránh khi mang thai ?",1
"Gợi ý 4 loại trái cây mẹ bầu sau sinh nên ăn tốt cho mẹ lợi cho con","Sau khi sinh thì mẹ bầu có nên ăn chuối không ?",1
"Gợi ý 4 loại trái cây mẹ bầu sau sinh nên ăn tốt cho mẹ lợi cho con","Cam có chứa các vitamin gì ?",1
"Gợi ý 4 loại trái cây mẹ bầu sau sinh nên ăn tốt cho mẹ lợi cho con","Tác dụng của các loại trái cây đối với mẹ bầu là gì ?",1
"Sau khi sinh thì mẹ bầu có nên ăn chuối không ?","Cam có chứa các vitamin gì ?",1
"Sau khi sinh thì mẹ bầu có nên ăn chuối không ?","Tác dụng của các loại trái cây đối với mẹ bầu là gì ?",1
"Cam có chứa các vitamin gì ?","Tác dụng của các loại trái cây đối với mẹ bầu là gì ?",1
"Sự phát triển của trẻ 11 tháng tuổi","Trẻ 11 tháng tuổi có các đặc điểm gì ?",1
"Sự phát triển của trẻ 11 tháng tuổi","Tình trạng phát triển thể chất diễn ra như thế nào ở trẻ 11 tháng tuổi ?",1
"Sự phát triển của trẻ 11 tháng tuổi","Trẻ 11 tháng tuổi phát triển tâm thần như thế nào ?",1
"Trẻ 11 tháng tuổi có các đặc điểm gì ?","Tình trạng phát triển thể chất diễn ra như thế nào ở trẻ 11 tháng tuổi ?",1
"Trẻ 11 tháng tuổi có các đặc điểm gì ?","Trẻ 11 tháng tuổi phát triển tâm thần như thế nào ?",1
"Tình trạng phát triển thể chất diễn ra như thế nào ở trẻ 11 tháng tuổi ?","Trẻ 11 tháng tuổi phát triển tâm thần như thế nào ?",1
"Công nghệ ảnh hưởng như thế nào tới trẻ em?","Sóng điện tử của các thiết bị công nghệ ảnh hưởng như thế nào đối với trẻ em ?",1
"Công nghệ ảnh hưởng như thế nào tới trẻ em?","Xem ti vi và sử dụng máy tính nhiều ảnh hưởng như thế nào đến khả năng ghi nhớ của trẻ ?",1
"Công nghệ ảnh hưởng như thế nào tới trẻ em?","Phụ huynh cần dạy con như thế nào để trẻ có thể phát triển tốt ?",1
"Sóng điện tử của các thiết bị công nghệ ảnh hưởng như thế nào đối với trẻ em ?","Xem ti vi và sử dụng máy tính nhiều ảnh hưởng như thế nào đến khả năng ghi nhớ của trẻ ?",1
"Sóng điện tử của các thiết bị công nghệ ảnh hưởng như thế nào đối với trẻ em ?","Phụ huynh cần dạy con như thế nào để trẻ có thể phát triển tốt ?",1
"Xem ti vi và sử dụng máy tính nhiều ảnh hưởng như thế nào đến khả năng ghi nhớ của trẻ ?","Phụ huynh cần dạy con như thế nào để trẻ có thể phát triển tốt ?",1
"Cân nặng thai nhi 30 tuần bình thường là bao nhiêu?","Cân nặng của thai nhi bị ảnh hưởng bởi những yếu tố nào ?",1
"Cân nặng thai nhi 30 tuần bình thường là bao nhiêu?","Phụ nữ có thai có mức tăng cân chuẩn trong thai kỳ như thế nào ?",1
"Cân nặng thai nhi 30 tuần bình thường là bao nhiêu?","Phụ nữ có thai cần đi khám thai định kỳ vào tuần thứ bao nhiêu ?",1
"Cân nặng của thai nhi bị ảnh hưởng bởi những yếu tố nào ?","Phụ nữ có thai có mức tăng cân chuẩn trong thai kỳ như thế nào ?",1
"Cân nặng của thai nhi bị ảnh hưởng bởi những yếu tố nào ?","Phụ nữ có thai cần đi khám thai định kỳ vào tuần thứ bao nhiêu ?",1
"Phụ nữ có thai có mức tăng cân chuẩn trong thai kỳ như thế nào ?","Phụ nữ có thai cần đi khám thai định kỳ vào tuần thứ bao nhiêu ?",1
"Thực phẩm tốt và không tốt cho người bị vôi hóa cột sống","Người bị vôi hóa cột sống nên sử dụng những loại thực phẩm gì ?",1
"Thực phẩm tốt và không tốt cho người bị vôi hóa cột sống","Những loại vitamin nào tốt cho xương ?",1
"Thực phẩm tốt và không tốt cho người bị vôi hóa cột sống","Những món ăn nào có lợi cho người bị vôi hóa cột sống ?",1
"Người bị vôi hóa cột sống nên sử dụng những loại thực phẩm gì ?","Những loại vitamin nào tốt cho xương ?",1
"Người bị vôi hóa cột sống nên sử dụng những loại thực phẩm gì ?","Những món ăn nào có lợi cho người bị vôi hóa cột sống ?",1
"Những loại vitamin nào tốt cho xương ?","Những món ăn nào có lợi cho người bị vôi hóa cột sống ?",1
"10 dấu hiệu mang thai sớm trong những tuần đầu tiên","Nhưng triệu chứng sớm khi có thai là gì ?",1
"10 dấu hiệu mang thai sớm trong những tuần đầu tiên","Nguyên nhân khiến thai phụ đi tiểu nhiều hơn là gì ?",1
"10 dấu hiệu mang thai sớm trong những tuần đầu tiên","Khi mang thai thì nhiệt độ cơ thể có tăng không ?",1
"Nhưng triệu chứng sớm khi có thai là gì ?","Nguyên nhân khiến thai phụ đi tiểu nhiều hơn là gì ?",1
"Nhưng triệu chứng sớm khi có thai là gì ?","Khi mang thai thì nhiệt độ cơ thể có tăng không ?",1
"Nguyên nhân khiến thai phụ đi tiểu nhiều hơn là gì ?","Khi mang thai thì nhiệt độ cơ thể có tăng không ?",1
"Cách chữa bệnh sởi bằng hạt mùi có thật sự hiệu quả với trẻ?","Việc tắm bằng các loại lá thiên nhiên có tác dụng gì đối với trẻ ?",1
"Cách chữa bệnh sởi bằng hạt mùi có thật sự hiệu quả với trẻ?","Khi con bị bệnh sởi có nên tắm không ?",1
"Cách chữa bệnh sởi bằng hạt mùi có thật sự hiệu quả với trẻ?","Mẹ cần lưu ý gì khi chăm sóc trẻ bị bệnh sởi ?",1
"Việc tắm bằng các loại lá thiên nhiên có tác dụng gì đối với trẻ ?","Khi con bị bệnh sởi có nên tắm không ?",1
